label,time_s,x_m,v_m_s,theta_rad,omega_rad_s
best,4.98,-0.04305643513439631,-0.021143803407991768,-3.133730372275587,-0.010230119900213972
best,4.99,-0.043271842146404386,-0.021937598993624075,-3.133833412845961,-0.010387394703974796
best,5.0,-0.043495127819568165,-0.02271953563913187,-3.1339379786948838,-0.010535309443732615
best,5.01,-0.043726175543360606,-0.023490009119356465,-3.1340439912819464,-0.01067687042079362
best,5.0200000000000005,-0.04396486863572912,-0.024248609354341866,-3.1341513795590212,-0.010810568416330808
best,5.03,-0.04421108930597465,-0.024995524694765434,-3.1342600738012694,-0.010938178919601981
best,5.04,-0.0444647190958262,-0.02573043327554545,-3.1343700076927714,-0.011058607229566381
best,5.05,-0.04472563817610591,-0.026453382780397734,-3.134481114045089,-0.011172774380557622
best,5.0600000000000005,-0.04499372694413361,-0.027164370825136553,-3.1345933333148404,-0.011281288899772871
best,5.07,-0.04526886470050356,-0.027863180448854802,-3.134706605927024,-0.011383535376847673
best,5.08,-0.0455509296252428,-0.028549804498995166,-3.1348208718126296,-0.011480030890390845
best,5.09,-0.045839799862615556,-0.029224242975557653,-3.1349360761132785,-0.011571300963816865
best,5.1000000000000005,-0.04613535256744898,-0.02988629799112166,-3.135052163584505,-0.011656742308327776
best,5.11,-0.046437464358128316,-0.030536060144747135,-3.135169080806424,-0.011737324008708385
best,5.12,-0.04674601156693661,-0.03117338161691509,-3.135286777290775,-0.011812662955860531
best,5.13,-0.04706086976321745,-0.03179825763925394,-3.1354052025508463,-0.011883142917458346
best,5.14,-0.04738191399179352,-0.032410588075960464,-3.135524307154606,-0.01194859090426105
best,5.15,-0.047709018951780605,-0.03301040392145001,-3.135644043446432,-0.012009535667176578
best,5.16,-0.04804177159491126,-0.03354012470468364,-3.135762768642736,-0.011746132853264028
best,5.17,-0.04837980686657815,-0.03406692962869487,-3.135879099627055,-0.011530498208378976
best,5.18,-0.048723052001430914,-0.034582097341860144,-3.135993265740907,-0.01131296189018046
best,5.19,-0.04907141945216735,-0.03509139280542218,-3.136105402191893,-0.011124395036004802
best,5.2,-0.049424831184386446,-0.03559095363839946,-3.1362156861253014,-0.010942293587368392
best,5.21,-0.04978320238067873,-0.03608328562005838,-3.1363242468145,-0.010779598991660604
best,5.22,-0.05014645181183429,-0.03656660061105568,-3.136431224142925,-0.010625481974219154
best,5.23,-0.050514495590276105,-0.03704215507730327,-3.136536734554983,-0.010486089595651301
best,5.24,-0.0508872511635711,-0.037508959581697796,-3.136640893953114,-0.010355160714747848
best,5.25,-0.05126463446532832,-0.0379677007697471,-3.1367438024443017,-0.010235800207120768
best,5.26,-0.05164656216825436,-0.038417839815462415,-3.1368455574445324,-0.010124361686488767
best,5.2700000000000005,-0.05203294969335833,-0.038859665205324516,-3.136946243118666,-0.01002184222399618
best,5.28,-0.052423713224588664,-0.03929304104074321,-3.1370459420521097,-0.009926927664729586
best,5.29,-0.0528187679922196,-0.039717912485445345,-3.137144726153324,-0.00983879603145989
best,5.3,-0.05321802942918113,-0.04013437490686257,-3.137242663471582,-0.009757497510563887
best,5.3100000000000005,-0.053621412825352134,-0.04054230432733379,-3.137339816650871,-0.009681899831763227
best,5.32,-0.054028833017616094,-0.04094173412546,-3.1374362415437016,-0.009611776767305916
best,5.33,-0.054440204497149654,-0.04133256178125222,-3.13753198811538,-0.009546176240641689
best,5.34,-0.05485544194586427,-0.04171492796167214,-3.1376271036929646,-0.00948552306590109
best,5.3500000000000005,-0.055274459831094726,-0.042088649084413864,-3.1377216309775022,-0.009428466000690193
best,5.36,-0.055697172310231545,-0.042453846742952675,-3.137815607738639,-0.00937537034087642
best,5.37,-0.05612349370755837,-0.04281043272241434,-3.1379090696771548,-0.009325456309365213
best,5.38,-0.05655333821622858,-0.04315846901162942,-3.138002048958467,-0.009278796678452566
best,5.39,-0.05698661954063746,-0.04349779587014992,-3.138094572404838,-0.00923424900886726
best,5.4,-0.05742325140902222,-0.043828577806795464,-3.1381866644836585,-0.009192485376754114
best,5.41,-0.05786314841984773,-0.04415082435830913,-3.13827835215104,-0.009153331290634632
best,5.42,-0.05830622376490939,-0.04446424465402445,-3.1383696523453755,-0.009114956039011423
best,5.43,-0.05875239095786763,-0.044769193937624296,-3.138460581674969,-0.009079125919918255
best,5.44,-0.05920156423955958,-0.045065462400759086,-3.138551158776543,-0.009044479081368852
best,5.45,-0.059653657123645586,-0.04535311441644512,-3.1386413963227904,-0.009011184725120984
best,5.46,-0.060108583183390775,-0.04563209753259501,-3.1387313054693324,-0.008978769806073969
best,5.47,-0.060566256003981155,-0.045902466585481964,-3.13882089564764,-0.008947362656160992
best,5.48,-0.06102658939710041,-0.046164212038362844,-3.138910175811214,-0.008916739146330559
best,5.49,-0.061489497484376265,-0.04641740541681132,-3.1389991549463336,-0.00888713017065255
best,5.5,-0.0619548937794692,-0.04666185360177835,-3.1390878370235664,-0.008857300572635039
best,5.51,-0.062422692380165165,-0.04689786653741677,-3.139176227635451,-0.008828811320386912
best,5.5200000000000005,-0.06289280752730131,-0.04712516288980325,-3.139264331589261,-0.008799942831223465
best,5.53,-0.06336515266301239,-0.04734386425241311,-3.139352147686325,-0.00877121397181754
best,5.54,-0.06383964201621461,-0.04755400638803322,-3.139439677533909,-0.00874266710066656
best,5.55,-0.06431619017345203,-0.04775562505945045,-3.1395269231676273,-0.00871434556837748
best,5.5600000000000005,-0.06479471153053384,-0.047948646356905295,-3.1396138840160877,-0.008685684110219943
best,5.57,-0.06527512031637614,-0.048133110811556176,-3.139700557027477,-0.00865675197049917
best,5.58,-0.06575733123673229,-0.04830907325967628,-3.1397869402321135,-0.008627696464717918
best,5.59,-0.0662412592357742,-0.04847652654870826,-3.139873031407541,-0.008598319542630633
best,5.6000000000000005,-0.06672681942456685,-0.04863551120981056,-3.139958827667504,-0.008568686554051198
best,5.61,-0.0672139272360401,-0.04878605108484107,-3.1400443263083924,-0.008538768652370899
best,5.62,-0.06770249788854728,-0.04892807941659766,-3.1401295218138765,-0.008508031655700143
best,5.63,-0.06819246184730982,-0.04906471233590918,-3.1402144917194117,-0.008493635661389557
best,5.64,-0.06868391747191249,-0.049226412584627434,-3.1403002451556343,-0.008664893079049099
best,5.65,-0.06917683094267993,-0.04935628156884985,-3.1403870619591663,-0.008706346419040337
best,5.66,-0.06967105382020466,-0.04948829393609838,-3.1404745895454633,-0.008807140942827068
best,5.67,-0.07016650687799292,-0.049602317621553704,-3.140562864576058,-0.008855879296471095
best,5.68,-0.07066307046568075,-0.04971039991601781,-3.1406517026982996,-0.008919817156570376
best,5.69,-0.07116064947809705,-0.04980540256723241,-3.1407410592933016,-0.008959609817715325
best,5.7,-0.07165908516423079,-0.04988173465951756,-3.1408305387981565,-0.008944385258003338
best,5.71,-0.07215815002507385,-0.04993123750909642,-3.1409193642458937,-0.00882869353330146
best,5.72,-0.07265772302743455,-0.04998336296304539,-3.1410073463793293,-0.008775674522019383
best,5.73,-0.07315774141954293,-0.05002031545862034,-3.141094615877505,-0.008686085347715028
best,5.74,-0.07365810765243722,-0.05005293112024143,-3.141181105770384,-0.008619693420108623
best,5.75,-0.0741587460162977,-0.05007474165185764,-3.1412668664437837,-0.00854016946564744
best,5.76,-0.07465956886845469,-0.05008982877954319,-3.1413518778544356,-0.008469777184714693
best,5.7700000000000005,-0.07516049612410754,-0.050095622351015355,-3.1414361579691525,-0.008393841552324775
best,5.78,-0.07566144374070698,-0.05009390096887424,-3.1415196987189904,-0.00832183905745602
best,5.79,-0.07616233199108022,-0.05008374910577609,-3.1416025120269815,-0.008248286619986184
best,5.8,-0.07666307943144064,-0.050065738966310766,-3.141684596293951,-0.008175965408788665
best,5.8100000000000005,-0.07716360612003872,-0.05003959875329807,-3.141765954308803,-0.008102970139387537
best,5.82,-0.07766383166212949,-0.05000550966485813,-3.141846582381109,-0.008029910785218298
best,5.83,-0.07816367819020507,-0.04996379595025852,-3.141926486889306,-0.007958192419356094
best,5.84,-0.07866306695460878,-0.04991395693048314,-3.142005665378006,-0.007884640322868132
best,5.8500000000000005,-0.07916191992093972,-0.04985663633569554,-3.142084115398284,-0.00781243339451857
best,5.86,-0.07966016069988505,-0.049791519453371326,-3.1421618396889777,-0.007739428339832248
best,5.87,-0.08015771204382517,-0.049718749334657954,-3.142238832259646,-0.007666022961680039
best,5.88,-0.08065449851712168,-0.049638545324648196,-3.1423150932044557,-0.007593037121521384
best,5.89,-0.0811504452324989,-0.04955079775079566,-3.14239062168451,-0.007519463430335106
best,5.9,-0.08164547768415088,-0.049455692579592044,-3.142465414987792,-0.007445935229011162
best,5.91,-0.08213952239147146,-0.04935324888452368,-3.1425394720981443,-0.007372158080532027
best,5.92,-0.08263250589769645,-0.04924345236047583,-3.142612788122419,-0.007297650588105118
best,5.93,-0.08312435622425683,-0.04912661295160132,-3.1426853623427347,-0.007223730396773024
best,5.94,-0.08361500165484406,-0.04900247316583471,-3.142757191465553,-0.007148563065271164
best,5.95,-0.08410437121224702,-0.04887143831476049,-3.1428282722385155,-0.007073992945595949
best,5.96,-0.08459265353324558,-0.04878502588495092,-3.142900039642176,-0.007286081600352261
best,5.97,-0.085080532497692,-0.04879076700433569,-3.1429766850423135,-0.008050284697783181
best,5.98,-0.0855680823968156,-0.04871921282037573,-3.14305904096383,-0.008428527535340711
best,5.99,-0.08605550496849697,-0.048765301515901846,-3.14314867479116,-0.009506842806214359
best,6.0,-0.08654299030386929,-0.04873176555856542,-3.143247133765498,-0.010194178299764817
best,6.01,-0.0870301359404501,-0.04869736175760107,-3.143352716251964,-0.010932213190666295
best,6.0200000000000005,-0.08751676897708591,-0.04862924556955174,-3.1434650367493617,-0.011542332400893432
best,6.03,-0.08800262279027958,-0.04854151706918553,-3.1435832249508895,-0.012106264267554883
best,6.04,-0.08848747300430639,-0.04842852573617772,-3.1437066775788303,-0.012595660439136925
best,6.05,-0.08897108031843848,-0.04829293709024267,-3.1438347369731887,-0.01302800871084036
best,6.0600000000000005,-0.08945321482564009,-0.04813396435006932,-3.1439668228232898,-0.013401289292472165
best,6.07,-0.08993364576056839,-0.04795222263559179,-3.144102371964142,-0.013720956057955062
best,6.08,-0.09041214691167558,-0.04774800758584815,-3.144240865411503,-0.013990394343570139
best,6.09,-0.09088849342639971,-0.047521295358980475,-3.144381807778013,-0.014210939394753831
best,6.1000000000000005,-0.09136246412382501,-0.0472728441260703,-3.144524737414862,-0.014388008584483802
best,6.11,-0.09183384139931422,-0.047002610971773426,-3.1446692233871243,-0.014522327966279003
best,6.12,-0.0923024097701556,-0.04671106319650487,-3.144814855026522,-0.014617227834054537
best,6.13,-0.0927679573537579,-0.04639845352395849,-3.144961247919586,-0.014674630593099878
best,6.140000000000001,-0.09323027531928774,-0.046065139582002895,-3.1451080387618933,-0.01469683773025966
best,6.15,-0.09368915934202274,-0.04571166496499851,-3.145254891461491,-0.014686993099158167
best,6.16,-0.09414440848278446,-0.045338163187349595,-3.145401489087541,-0.014645785688741171
best,6.17,-0.09459582492567785,-0.0449451253913291,-3.145547530676639,-0.01457572226788609
best,6.18,-0.09504321502713294,-0.04453289489969093,-3.145692735430457,-0.014478330463643716
best,6.19,-0.09548638926822123,-0.04410195331796482,-3.1458368409175543,-0.014355757971316802
best,6.2,-0.09592516201623698,-0.04365259628518895,-3.145979600322837,-0.014208981246076469
best,6.21,-0.09635935140548808,-0.04318528156503515,-3.1461207804361457,-0.01403974640148768
best,6.22,-0.09678878057707256,-0.04270055275186377,-3.1462601672735953,-0.013850154480251254
best,6.23,-0.09721327600994857,-0.04219853382333591,-3.1463975556423645,-0.013639862338091203
best,6.24,-0.09763266880839462,-0.04168002586587743,-3.1465327551648423,-0.013412179161731425
best,6.25,-0.09804679510732134,-0.04114523391946631,-3.146665591510377,-0.013167005060360129
best,6.26,-0.098455508708456,-0.04059748630746681,-3.146795975630655,-0.012921511958588375
best,6.2700000000000005,-0.09885873725175988,-0.04004822235330418,-3.1469242154122856,-0.012737971338656002
best,6.28,-0.09925636193325495,-0.039476713945711416,-3.1470503493323196,-0.012500124323501241
best,6.29,-0.09964819933752833,-0.03889076690896826,-3.1471740449273287,-0.012250080044361511
best,6.3,-0.10003409511239193,-0.03828838806375343,-3.147295118111562,-0.011975393559509127
best,6.3100000000000005,-0.10041389261683929,-0.03767111282571629,-3.14741335775081,-0.011683106521184592
best,6.32,-0.10078744312536073,-0.037038988878572744,-3.147528581291246,-0.011371892139943813
best,6.33,-0.1011546022278229,-0.03639283161386329,-3.14764061372697,-0.01104458936618389
best,6.34,-0.10151523204676151,-0.03573313217386086,-3.147749298984117,-0.01070214651166574
best,6.3500000000000005,-0.10186919971150243,-0.035060400774324686,-3.1478544905854355,-0.010345535466731046
best,6.36,-0.10221637809725928,-0.034375276377046876,-3.1479560549588066,-0.0099763668262351
best,6.37,-0.10255664584897531,-0.03367827396615822,-3.148053870845249,-0.009595493393213842
best,6.38,-0.1028898869044862,-0.03296993713601907,-3.148147825986113,-0.009203863289388018
best,6.390000000000001,-0.10321599094751539,-0.03225087146982028,-3.1482378190287985,-0.008802710719815584
best,6.4,-0.10353485395603683,-0.03152173023446873,-3.14832376202251,-0.00839348315095481
best,6.41,-0.10384637677176346,-0.030782832910860345,-3.14840557199315,-0.007975728043362633
best,6.42,-0.104150465815403,-0.030034975817049323,-3.1484831744563717,-0.00755159783843014
best,6.43,-0.10444703377807178,-0.02927861671670754,-3.1485565068648844,-0.00712132771609688
best,6.44,-0.10473599914445762,-0.02851445656045749,-3.148625515610047,-0.006686471634610686
best,6.45,-0.1050172855490896,-0.027742824365938463,-3.1486901521597006,-0.006246490440883666
best,6.46,-0.1052908219193893,-0.026964449694002444,-3.1487503735790296,-0.00580304426259678
best,6.47,-0.10555654364392178,-0.026179895212496116,-3.148806148796836,-0.005356846339518211
best,6.48,-0.10581439061736328,-0.02538949947580173,-3.148857447570958,-0.004907348741401304
best,6.49,-0.10606430895711488,-0.02459416847452001,-3.148904249854303,-0.004457140760518974
best,6.5,-0.10630625045493991,-0.023794131090486826,-3.148946542653509,-0.004005042777336134
best,6.51,-0.10654017241007085,-0.022990259935701685,-3.148984319013831,-0.003553444302853919
best,6.5200000000000005,-0.1067660376768931,-0.022182793428743623,-3.1490175782623497,-0.0031012111592809174
best,6.53,-0.1069838131867497,-0.021372308542574204,-3.149046317776257,-0.0026490882236562666
best,6.54,-0.10719347252286208,-0.020559558679903323,-3.1490705472818026,-0.002198801994795873
best,6.55,-0.10739499472823717,-0.0197448823951133,-3.149090282289108,-0.001749782228438623
best,6.5600000000000005,-0.10758836342351857,-0.018928856661165498,-3.1491055392654412,-0.0013027912904224114
best,6.57,-0.10777356714077262,-0.01811188678964452,-3.1491163375852294,-0.0008576480810849718
best,6.58,-0.10795060020563714,-0.017294726183260264,-3.14912270453192,-0.00041611710431407715
best,6.59,-0.1081194620220657,-0.016477637102449733,-3.149124671481826,2.274843185814921e-05
best,6.6000000000000005,-0.10828015650012299,-0.015661258509004856,-3.1491222708837943,0.00045778617326353233
best,6.61,-0.10843271487264285,-0.01485041599496679,-3.1491156632010884,0.0008645334141085395
best,6.62,-0.10857722740489933,-0.014052090456331554,-3.1491053140507326,0.0012063889644703249
best,6.63,-0.10871374011167823,-0.013250450899446804,-3.149091423015664,0.001573242389092359
best,6.640000000000001,-0.10884225804745341,-0.012453136255586887,-3.149073942434743,0.0019246160914386645
best,6.65,-0.10896280965556135,-0.0116571853659995,-3.1490529352217167,0.0022788894210836875
best,6.66,-0.1090754175619252,-0.010864395906771001,-3.1490284126874815,0.0026279962549991998
best,6.67,-0.1091801131185881,-0.010074715425813984,-3.1490004155171514,0.0029741298747594028
best,6.68,-0.10927693010946275,-0.009288682749117224,-3.148968978977826,0.0033161795907049748
best,6.69,-0.10936590637157764,-0.008506569673860822,-3.1489341421323407,0.003654497266274753
best,6.7,-0.10944708405733755,-0.007728967478121093,-3.14889594950229,0.003987637975618931
best,6.71,-0.10952050875237479,-0.006955971529329606,-3.1488544464179338,0.004316886078561176
best,6.72,-0.10958633585791924,-0.0062094495795615556,-3.148810270250271,0.004522440445234389
best,6.73,-0.1096448816838998,-0.005499715616548813,-3.148764938274862,0.0045480705149603465
best,6.74,-0.10969623961887388,-0.004771871378267579,-3.148718723308917,0.004699175509053041
best,6.75,-0.10974038844358794,-0.004057893564546892,-3.148671255279706,0.0047987732111779745
best,6.76,-0.10977737791599945,-0.003340000917757356,-3.1486225524050915,0.004946278156417303
best,6.7700000000000005,-0.10980722291342776,-0.0026289985679037926,-3.1485724319513486,0.005082412212199896
best,6.78,-0.10982996217889195,-0.0019188545249350577,-3.1485208363204062,0.00524145756389587
best,6.79,-0.10984562558623999,-0.0012138269446738423,-3.148467650454836,0.005400603156962566
best,6.8,-0.10985425285600715,-0.0005116270087607713,-3.1484128054455436,0.005573442743121998
best,6.8100000000000005,-0.10985588311268228,0.00018557567373439306,-3.1483562199772477,0.005748853700470385
best,6.82,-0.1098505619418977,0.0008786584831826205,-3.1482978392038525,0.005932670122035789
best,6.83,-0.10983833476239271,0.0015667774178139535,-3.148237597551163,0.006121200177538273
best,6.84,-0.10981925209506424,0.0022497560478798567,-3.1481754476750488,0.006314489732413888
best,6.8500000000000005,-0.10979336670194384,0.0029273225762002147,-3.1481113442924724,0.006512080286612479
best,6.86,-0.10976073465908132,0.0035990859963051813,-3.1480452498975984,0.006712873905229149
best,6.87,-0.10972141516580985,0.0042648126579872955,-3.147977133500902,0.0069166650761888345
best,6.88,-0.10967547049706232,0.004924121091519996,-3.1479069701915128,0.007122442664758367
best,6.890000000000001,-0.10962296576495267,0.005576825330411641,-3.1478347396807496,0.007330293448087901
best,6.9,-0.1095639691095108,0.006222505757962897,-3.147760427246311,0.007539016283740729
best,6.91,-0.10949855157947329,0.006861000249540031,-3.147684022995741,0.007748846560612721
best,6.92,-0.10942678691770666,0.007491932103788064,-3.1476055206139955,0.007958832544057081
best,6.93,-0.10934906725124793,0.008052001187955533,-3.147526671136619,0.00781813775625986
best,6.94,-0.10926564044005198,0.008633361051236823,-3.147448423834308,0.00783841615607125
best,6.95,-0.10917652441319593,0.009189844319974605,-3.147370451558468,0.007763064104022671
best,6.96,-0.10908180011378739,0.009755015561734848,-3.147292779897035,0.007778307221621577
best,6.97,-0.10898150452054797,0.010304103086148897,-3.147215190985803,0.00774648518254532
best,6.98,-0.10887570899215841,0.010855002591764171,-3.147137659034125,0.007766933902592433
best,6.99,-0.10876446228521813,0.011394338796292968,-3.14706003254507,0.007765391221059583
best,7.0,-0.10864783191986874,0.011931734273587877,-3.1469822640853677,0.007795355199226007
best,7.01,-0.10852587475894133,0.01245969791189353,-3.1469042459995316,0.007815334508009218
best,7.0200000000000005,-0.10839865775037293,0.01298370380178614,-3.146825925489583,0.007855876742806819
best,7.03,-0.10826624245384067,0.01349935550466699,-3.146747218038123,0.007892756175188104
best,7.04,-0.1081286971524256,0.014009704778348621,-3.1466680744833124,0.00794314303073576
best,7.05,-0.10798608753044625,0.014512219617520973,-3.1465884287738697,0.007993232426638706
best,7.0600000000000005,-0.10783856863150461,0.014991560170804698,-3.1465087086219943,0.007957999484336762
best,7.07,-0.10768633116662213,0.015455932805692385,-3.146429539871228,0.007882884158229938
best,7.08,-0.10752944141616379,0.01592201728597802,-3.146350859887271,0.007860225704694272
best,7.09,-0.10736795130769611,0.016376004407560037,-3.146272528540613,0.007813114020457226
best,7.1000000000000005,-0.10720192664474691,0.016828928182279306,-3.146194485037769,0.007802647530069734
best,7.11,-0.10703142338415672,0.017271723935758303,-3.1461166151717554,0.007778364653638809
best,7.12,-0.10685650732945338,0.017711487004911125,-3.146038860613989,0.007779587027872507
best,7.13,-0.10667723803759795,0.018142371366178203,-3.1459611287824365,0.007773814172205748
best,7.140000000000001,-0.10649368140748565,0.01856895465627833,-3.1458833625995335,0.007786468778880149
best,7.15,-0.10630590076309113,0.018987174222623533,-3.145805490380444,0.007795029146789477
best,7.16,-0.10611396362455598,0.01940025348440331,-3.1457274632775682,0.007817465861421905
best,7.17,-0.10591793558083133,0.019805355260526347,-3.1456492207899056,0.007838124794108378
best,7.18,-0.10571788625014227,0.020204510877286596,-3.1455707236999477,0.007868413744428432
best,7.19,-0.10551388331952338,0.020596075246488287,-3.145491920623687,0.007899350049228935
best,7.2,-0.10530599802844615,0.020980982968961424,-3.1454127782879278,0.00793629908903445
best,7.21,-0.10509430044813092,0.02135853309408349,-3.145333255058037,0.007975564410208576
best,7.22,-0.10487886315319321,0.021728925893460923,-3.145253321150359,0.00801847348080835
best,7.23,-0.10465975921892748,0.022091860959684094,-3.1451729473210865,0.008063589558390887
best,7.24,-0.10443706372334431,0.022447238156949715,-3.145092113064204,0.008110601547050145
best,7.25,-0.10421085112456595,0.022795281598722166,-3.1450107919247885,0.008161011687067165
best,7.26,-0.10398119809800745,0.023135323712979973,-3.1449289671087572,0.00821138245081391
best,7.2700000000000005,-0.10374818186744655,0.023467922399198253,-3.1448466221421043,0.008265090417748911
best,7.28,-0.10351188092027952,0.02379226703420801,-3.1447637447238486,0.008317920576141766
best,7.29,-0.10327237433994904,0.024109049031888666,-3.1446803229848594,0.008374005321473737
best,7.3,-0.10302974249735813,0.024417319486295396,-3.144596349226452,0.00842837365519208
best,7.3100000000000005,-0.10278406693166083,0.02471779365316553,-3.1445118192575863,0.008485298929609498
best,7.32,-0.10253542884822518,0.025009823033963863,-3.144426723985401,0.008541485161199404
best,7.33,-0.10228391240880962,0.025293464849149405,-3.144341067678809,0.008597556550272976
best,7.34,-0.1020296010599168,0.025568804929410632,-3.1442548475759478,0.008654295760102891
best,7.3500000000000005,-0.10177257936861676,0.025835533330594733,-3.1441680640674043,0.008710288353657706
best,7.36,-0.1015129340715886,0.026093526075040525,-3.144080726536319,0.008765149911291526
best,7.37,-0.10125075090415332,0.02634310741201562,-3.1439928357883486,0.00882098225543764
best,7.38,-0.10098611736592947,0.026583600232755362,-3.1439043994094624,0.008874324360092027
best,7.390000000000001,-0.1007191219578936,0.026815481374417978,-3.1438154275939842,0.008928118253271028
best,7.4,-0.10044985365785945,0.02703817863241358,-3.14372593025698,0.008979475134501414
best,7.41,-0.10017840189663603,0.02725217361227197,-3.1436359169822934,0.00903135273528598
best,7.42,-0.09990485720175783,0.027456765363370602,-3.1435454006244075,0.009080135913545073
best,7.43,-0.09962931112595923,0.027652449796354,-3.1434543970109456,0.009128847930318177
best,7.44,-0.09935185510276529,0.027838754842435556,-3.1433629186408356,0.009175129119315619
best,7.45,-0.099072581757794,0.028015914151822762,-3.143270982061833,0.009220530791833676
best,7.46,-0.09879158438423538,0.02818356055990381,-3.1431786050288206,0.009263258581571492
best,7.47,-0.098508956346805,0.028342046926175778,-3.143085803304315,0.009305507321022376
best,7.48,-0.09822479255993917,0.02849071044698878,-3.1429925989383274,0.009343821542283144
best,7.49,-0.09793918738971154,0.028630323598539068,-3.142899008758084,0.009382705359400001
best,7.5,-0.09765223639428859,0.02875987548605127,-3.142805054092639,0.009416749381395549
best,7.51,-0.0973640358947763,0.028880224416410156,-3.1427107585498755,0.009450911737103895
best,7.5200000000000005,-0.09707468173544344,0.0289906074501626,-3.1426161412102465,0.009481136098233164
best,7.53,-0.09678427116722844,0.029091506192838377,-3.1425212272355614,0.009510265105634139
best,7.54,-0.09649290082118141,0.029182563016568845,-3.142426036715944,0.009536468791839317
best,7.55,-0.09620066899728251,0.029263801763211906,-3.142330597516107,0.00956002245900975
best,7.5600000000000005,-0.09590767316104687,0.029335365483915035,-3.142234931509725,0.009581849849817387
best,7.57,-0.09561401139787795,0.02939698714986962,-3.1421390627753105,0.009600585014044533
best,7.58,-0.0953197828660628,0.029448719213163076,-3.142043020254348,0.009616621666684737
best,7.59,-0.09502508588942342,0.029490676114713368,-3.1419468273044675,0.009630683519106419
best,7.6000000000000005,-0.09473001972161428,0.029522557447110832,-3.141850511626761,0.009641176721265606
best,7.61,-0.09443468340171318,0.02954470653310937,-3.141754099069297,0.009650067513552995
best,7.62,-0.09413917637410944,0.029556698987638175,-3.1416576171954707,0.009655044490879705
best,7.63,-0.09384394874923856,0.02948882598653954,-3.141563041346484,0.009268512112924497
best,7.640000000000001,-0.09354940123720641,0.029420676419889148,-3.141472084554597,0.008930927658538076
best,7.65,-0.09325558098528704,0.02934337396398705,-3.141384513312824,0.008591094558458232
best,7.66,-0.09296254092240498,0.029264638612424555,-3.1413001448999673,0.0082900895482978
best,7.67,-0.09267032810046684,0.029177925775205317,-3.141218781195756,0.007989881160683764
best,7.68,-0.09237899257545329,0.029089179227506347,-3.1411402573013483,0.007721885120705921
best,7.69,-0.09208858007604778,0.02899332065359277,-3.141064399595863,0.0074564031355137134
best,7.7,-0.09179913876280335,0.028894941995298094,-3.1409910626199595,0.007217523076510683
best,7.71,-0.09151071375643605,0.02879005927816553,-3.140920097640899,0.006981790448677456
best,7.72,-0.09122335150088508,0.028682391832029055,-3.1408513762981998,0.006768602919582721
best,7.73,-0.09093709591285272,0.02856872577444238,-3.1407847683184533,0.006558928121322883
best,7.74,-0.09065199214881786,0.02845202703252954,-3.1407201619086647,0.006368116286017207
best,7.75,-0.09036808261152479,0.028329880426084232,-3.1406574408050614,0.006181698194691413
best,7.76,-0.09008541137264786,0.028204367349302005,-3.1405965083460607,0.006010232223970321
best,7.7700000000000005,-0.08980402034617327,0.028073837945615472,-3.1405372655731827,0.005843610195529593
best,7.78,-0.0895239518871616,0.02793985385671777,-3.1404796252238243,0.005689608178445043
best,7.79,-0.08924524649100851,0.02780122537389917,-3.140423498392942,0.005540771821090963
best,7.8,-0.08896794569023049,0.027658934781705568,-3.140368810211522,0.005401752498389602
best,7.8100000000000005,-0.08869209008751154,0.027512185762082753,-3.1403154884563764,0.005267364961259969
best,7.82,-0.08841771910536375,0.027362010667478263,-3.14026346181089,0.005142617693839296
best,7.83,-0.08814487273850373,0.027207262704526607,-3.1402126691657974,0.005020454336572113
best,7.84,-0.0878735897776343,0.02704932946935815,-3.140163049473459,0.004907925327010019
best,7.8500000000000005,-0.08760390869159321,0.02688688773885887,-3.1401145462521627,0.004797059804541664
best,7.86,-0.08733586829492514,0.02672119159475487,-3.1400671110556453,0.00469422732735871
best,7.87,-0.08706950554250985,0.026551358888303456,-3.140020690892055,0.004593962489901103
best,7.88,-0.08680485830713865,0.0263780881859414,-3.1399752434202286,0.004499603595363318
best,7.890000000000001,-0.08654196298340758,0.026200976560269998,-3.139930723367431,0.0044083961522782865
best,7.9,-0.08628085685998245,0.026020248124753644,-3.1398870954898137,0.00432108955860557
best,7.91,-0.08602157565196643,0.02583599347845238,-3.1398443206555373,0.004237712039142358
best,7.92,-0.08576415522943472,0.02564809102789086,-3.1398023652379603,0.004157133304592902
best,7.930000000000001,-0.08550863143862068,0.02545666713491599,-3.1397611999444144,0.004079617090653203
best,7.94,-0.0852550388859811,0.025261843393003153,-3.139720792895195,0.004005417298568261
best,7.95,-0.08500341214220992,0.025063505361234358,-3.139681116138997,0.003933493403367422
best,7.96,-0.08475378559918718,0.02486180324331444,-3.139642144711892,0.003864288858698716
best,7.97,-0.0845061933507697,0.024656646440183342,-3.139603855832386,0.003796922924542694
best,7.98,-0.08426066869211203,0.024448285291349098,-3.1395662260018646,0.003732420695992642
best,7.99,-0.0840172448468432,0.024236483762418437,-3.1395292349078514,0.0036691183402041876
best,8.0,-0.08377593724064525,0.02402503747717064,-3.139492766845737,0.0036277769409814686
best,8.01,-0.08353670724970838,0.023820960710202867,-3.139456408589965,0.003647174724780183
best,8.02,-0.08329958664330825,0.023603160569822014,-3.1394201384088087,0.003610128401204095
best,8.03,-0.08306462190114687,0.02338978786245508,-3.139384017307357,0.0036173654056043
best,8.040000000000001,-0.08283184596075091,0.023165400216733602,-3.1393480314100493,0.003583056457252832
