run_id,seed,algorithm,label,case,window,samples,terminated_before_window,angle_pass_fraction,omega_pass_fraction,x_pass_fraction,v_pass_fraction,all_pass_fraction,final_violated,final_x,final_v,final_angle_error,final_omega,log_sha256
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,best,validation_1007,last2,201,False,0.0,0.0845771144278607,0.5323383084577115,0.31343283582089554,0.0,"[""angle"", ""omega"", ""v""]",-0.14938468416663003,-0.23982625431563337,-0.8519787665753908,-1.2504895079581113,fdc0b71dc392d91d5f4111c89d36da5e168c80009b1bbeffd51cf8ce2852652e
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,best,validation_1008,all,1001,False,0.3626373626373626,0.3676323676323676,0.7172827172827173,0.5684315684315684,0.34165834165834164,[],0.026727857215049982,-0.056542717436998784,0.008427889930765065,-0.020324648150721138,b3877b4743f0d55564f929a1a1cc5b4491e7dca7cdb7bf50af8572d7c96ac816
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,best,validation_1008,last2,201,False,1.0,1.0,1.0,1.0,1.0,[],0.026727857215049982,-0.056542717436998784,0.008427889930765065,-0.020324648150721138,b3877b4743f0d55564f929a1a1cc5b4491e7dca7cdb7bf50af8572d7c96ac816
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,best,validation_1009,all,1001,False,0.22777222777222778,0.24475524475524477,0.5994005994005994,0.3306693306693307,0.059940059940059943,"[""angle"", ""omega"", ""x""]",0.2362257252166902,0.05384104112304559,1.745585393763956,-7.206392479866044,60011d0a614001604ee588b4eb5d4d5392ce03611d36a23561782063231e47a1
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,best,validation_1009,last2,201,False,0.2935323383084577,0.30845771144278605,0.4527363184079602,0.3681592039800995,0.0,"[""angle"", ""omega"", ""x""]",0.2362257252166902,0.05384104112304559,1.745585393763956,-7.206392479866044,60011d0a614001604ee588b4eb5d4d5392ce03611d36a23561782063231e47a1
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,best,validation_1010,all,1001,False,0.5494505494505495,0.5584415584415584,0.8041958041958042,0.7182817182817183,0.5354645354645354,[],-0.009812786964595756,-0.137050882652567,0.0018554949752334299,-0.002024918672019363,9b08a2076f8bca18778a13edada5a57d74d3b96a339ce1b73983fa860e71503a
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,best,validation_1010,last2,201,False,1.0,1.0,1.0,1.0,1.0,[],-0.009812786964595756,-0.137050882652567,0.0018554949752334299,-0.002024918672019363,9b08a2076f8bca18778a13edada5a57d74d3b96a339ce1b73983fa860e71503a
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,best,validation_1011,all,1001,False,0.3676323676323676,0.3946053946053946,0.7562437562437563,0.4245754245754246,0.2137862137862138,[],0.10451629276667893,-0.06860746064469006,0.03593344467117479,-0.04601435264607449,56bb6791b052c3453b44289d54badd0160c95f355c914b4c63b352b8b70495bc
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,best,validation_1011,last2,201,False,1.0,1.0,1.0,0.5671641791044776,0.5671641791044776,[],0.10451629276667893,-0.06860746064469006,0.03593344467117479,-0.04601435264607449,56bb6791b052c3453b44289d54badd0160c95f355c914b4c63b352b8b70495bc
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,best,validation_1012,all,1001,False,0.2787212787212787,0.2947052947052947,0.6073926073926074,0.41358641358641357,0.11888111888111888,"[""angle"", ""omega"", ""v""]",-0.13191893814861233,0.911449755962364,-0.7662674533943208,-1.8232926229422384,8ca8f1be144115126bb078a7eb383bbc101fc2222d693a1139eff01197fc3d31
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,best,validation_1012,last2,201,False,0.5422885572139303,0.527363184079602,0.39303482587064675,0.6766169154228856,0.20398009950248755,"[""angle"", ""omega"", ""v""]",-0.13191893814861233,0.911449755962364,-0.7662674533943208,-1.8232926229422384,8ca8f1be144115126bb078a7eb383bbc101fc2222d693a1139eff01197fc3d31
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,best,validation_1013,all,1001,False,0.4305694305694306,0.44455544455544455,0.7452547452547452,0.6273726273726273,0.4005994005994006,[],0.0736145780422726,-0.09295861910264268,0.026273746377065945,-0.017259758754712397,90b980b24c683d87262202e4e521dde22dea00e70f9251991cd04cef29de0c03
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,best,validation_1013,last2,201,False,1.0,1.0,1.0,0.9104477611940298,0.9104477611940298,[],0.0736145780422726,-0.09295861910264268,0.026273746377065945,-0.017259758754712397,90b980b24c683d87262202e4e521dde22dea00e70f9251991cd04cef29de0c03
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,best,validation_1014,all,1001,False,0.0,0.04995004995004995,0.5324675324675324,0.3856143856143856,0.0,"[""angle"", ""omega"", ""v""]",-0.09445405308358505,-0.44219912211136464,0.9871171605712681,1.8403723839555324,5e2aa45f916aa0dd573edf6576e331320c70601ea8ab35709073c76f464cdd44
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,best,validation_1014,last2,201,False,0.0,0.05970149253731343,0.47761194029850745,0.48258706467661694,0.0,"[""angle"", ""omega"", ""v""]",-0.09445405308358505,-0.44219912211136464,0.9871171605712681,1.8403723839555324,5e2aa45f916aa0dd573edf6576e331320c70601ea8ab35709073c76f464cdd44
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,best,validation_1015,all,1001,False,0.0,0.04695304695304695,0.5374625374625375,0.3806193806193806,0.0,"[""angle"", ""omega"", ""v""]",-0.08660514222862858,-0.4347516206241553,1.038849732631718,2.09018584322292,4c76ff8fe3651f4e8a2365223bca0e7442fb7f543b89a9e3b42236f4dc863185
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,best,validation_1015,last2,201,False,0.0,0.04975124378109453,0.48258706467661694,0.4626865671641791,0.0,"[""angle"", ""omega"", ""v""]",-0.08660514222862858,-0.4347516206241553,1.038849732631718,2.09018584322292,4c76ff8fe3651f4e8a2365223bca0e7442fb7f543b89a9e3b42236f4dc863185
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,best,validation_1016,all,1001,False,0.0,0.058941058941058944,0.6213786213786214,0.33666333666333664,0.0,"[""angle"", ""omega"", ""v""]",0.009034399814404494,0.4928238438436295,1.75579323555057,-10.637725484189275,4e7ee9a16ea684998ea0f86bcfb32149ceda8c51d94177a9a543a2ac4067bdc7
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,best,validation_1016,last2,201,False,0.0,0.05472636815920398,0.9552238805970149,0.24378109452736318,0.0,"[""angle"", ""omega"", ""v""]",0.009034399814404494,0.4928238438436295,1.75579323555057,-10.637725484189275,4e7ee9a16ea684998ea0f86bcfb32149ceda8c51d94177a9a543a2ac4067bdc7
