run_id,variant,changed_settings,expected_updates,algorithm,seed,training_filter,queue_accepted,attempts,status,stop_reason,transitions,updates,buffer_size,seconds,started_at_epoch,ended_at_epoch,measured_validations,reused_reports,retained_checkpoints,best_transitions,best_score,best_validated,peak_rss_mib,full_cycle_transitions_s,timing,source
train_confirm_ddpg_on_warmup5000_seed3,confirm_ddpg_on_warmup5000,"{""seed"": [0, 3]}",95000,DDPG,3,on,True,1,completed,transition_limit,100000,95000,100000,370.2409172374755,1789514690.1404111,1789515060.3813508,11,1,6,90000,"[0.2, 0.8895, 1.1905, -5.9, 90000]",True,855.44921875,270.09440433040845,"{""collection"": 105.17084513418376, ""evaluation"": 96.06861457042396, ""initialization"": 1.0043128374963999, ""saving"": 1.5049867630004883, ""training_cuda_event_cumulative"": 0.0, ""training_cuda_segment"": 0.0, ""training_host_cumulative"": 155.8054540688172, ""training_host_segment"": 155.8054540688172, ""warmup_finished_cumulative"": 14.721748412586749}",main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed3/run/summary.json
train_confirm_ddpg_on_warmup5000_seed4,confirm_ddpg_on_warmup5000,"{""seed"": [0, 4]}",95000,DDPG,4,on,True,1,completed,transition_limit,100000,95000,100000,365.19481345266104,1789514690.1242454,1789515055.319083,11,1,6,70000,"[0.0, 0.06699999999999999, 0.6250000000000004, -11.0, 70000]",True,855.890625,273.82645184516747,"{""collection"": 103.05734150856733, ""evaluation"": 96.08012400195003, ""initialization"": 0.8768836632370949, ""saving"": 1.5111167514696717, ""training_cuda_event_cumulative"": 0.0, ""training_cuda_segment"": 0.0, ""training_host_cumulative"": 153.23237639851868, ""training_host_segment"": 153.23237639851868, ""warmup_finished_cumulative"": 14.331719022244215}",main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/summary.json
train_confirm_ddpg_on_warmup5000_seed5,confirm_ddpg_on_warmup5000,"{""seed"": [0, 5]}",95000,DDPG,5,on,True,1,completed,transition_limit,100000,95000,100000,360.96385555993766,1789514690.1603239,1789515051.1241891,11,1,6,90000,"[1.0, 7.891500000000001, 7.891500000000001, -2.1085000000000003, 90000]",True,854.890625,277.0360479579793,"{""collection"": 101.49026039522141, ""evaluation"": 93.71346244309098, ""initialization"": 0.9912507431581616, ""saving"": 1.5488775437697768, ""training_cuda_event_cumulative"": 0.0, ""training_cuda_segment"": 0.0, ""training_host_cumulative"": 153.0059661604464, ""training_host_segment"": 153.0059661604464, ""warmup_finished_cumulative"": 14.58146656025201}",main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed5/run/summary.json
train_confirm_sac_off_warmup5000_seed3,confirm_sac_off_warmup5000,"{""seed"": [0, 3]}",95000,SAC,3,off,True,1,completed,transition_limit,100000,95000,100000,424.7241532141343,1789514690.158997,1789515114.8831635,11,1,6,30000,"[0.0, 0.0, 0.045000000000000005, -11.0, 30000]",True,860.4609375,235.44693477694153,"{""collection"": 74.97446099389344, ""evaluation"": 72.29190314374864, ""initialization"": 1.0669762454926968, ""saving"": 1.74631367623806, ""training_cuda_event_cumulative"": 0.0, ""training_cuda_segment"": 0.0, ""training_host_cumulative"": 262.36154238972813, ""training_host_segment"": 262.36154238972813, ""warmup_finished_cumulative"": 8.254575992003083}",main-session/queue/jobs/train_confirm_sac_off_warmup5000_seed3/run/summary.json
train_confirm_sac_off_warmup5000_seed4,confirm_sac_off_warmup5000,"{""seed"": [0, 4]}",95000,SAC,4,off,True,1,completed,transition_limit,100000,95000,100000,418.1727219093591,1789515054.8283482,1789515473.0010927,11,1,6,90000,"[0.0, 0.0, 1.0945000000000003, -11.0, 90000]",True,860.8046875,239.1356364504222,"{""collection"": 72.73808424640447, ""evaluation"": 65.78334523271769, ""initialization"": 1.0299713294953108, ""saving"": 1.6907414626330137, ""training_cuda_event_cumulative"": 0.0, ""training_cuda_segment"": 0.0, ""training_host_cumulative"": 264.5783927226439, ""training_host_segment"": 264.5783927226439, ""warmup_finished_cumulative"": 7.4364240020513535}",main-session/queue/jobs/train_confirm_sac_off_warmup5000_seed4/run/summary.json
train_confirm_sac_off_warmup5000_seed5,confirm_sac_off_warmup5000,"{""seed"": [0, 5]}",95000,SAC,5,off,True,1,completed,transition_limit,100000,95000,100000,419.57768067903817,1789515059.1247222,1789515478.7024164,11,1,6,80000,"[0.0, 0.0, 1.1785, -11.0, 80000]",True,861.25390625,238.33488911555426,"{""collection"": 72.83078378997743, ""evaluation"": 67.18057653866708, ""initialization"": 1.0799764562398195, ""saving"": 1.6633991487324238, ""training_cuda_event_cumulative"": 0.0, ""training_cuda_segment"": 0.0, ""training_host_cumulative"": 263.9317675596103, ""training_host_segment"": 263.9317675596103, ""warmup_finished_cumulative"": 7.474502951838076}",main-session/queue/jobs/train_confirm_sac_off_warmup5000_seed5/run/summary.json
