category,run_id,algorithm,seed,training_filter,checkpoint_label,checkpoint_transitions,evaluation_filter,subset,episodes,successes,mean_hold_final,mean_hold_longest,hold_2s_count,top_reached_count,mean_first_hold_start,mean_return,exceeds_024_episodes,exceeds_024_resolved_episodes,position_limit_events,refusals,interventions,accepted_decisions,intervention_fraction,intervention_abs_sum,intervention_abs_max,max_abs_position_interval,source,source_sha256,verification
periodic,train_SAC_on_seed2,SAC,2,on,t000100000_u000099872_0a7e48e4b4,100000,on,named,3,3,4.113333333333333,4.113333333333333,3,3,5.886666666666667,541.987069377143,0,0,0,0,0,3000,0.0,0.0,0.0,0.17079240301587936,main-session/queue/jobs/train_SAC_on_seed2/run/parallel_evaluations/t000100000_u000099872_0a7e48e4b4/report.json,112d15d5395784f3b216143f66b7e0d5282faf6af18608b2cb44a92d72cc289b,raw_log_recomputed
periodic,train_SAC_on_seed2,SAC,2,on,t000100000_u000099872_0a7e48e4b4,100000,on,all,23,23,4.135652173913043,4.135652173913043,23,23,5.864347826086957,540.7111283704509,0,0,0,0,0,23000,0.0,0.0,0.0,0.18070188989975008,main-session/queue/jobs/train_SAC_on_seed2/run/parallel_evaluations/t000100000_u000099872_0a7e48e4b4/report.json,112d15d5395784f3b216143f66b7e0d5282faf6af18608b2cb44a92d72cc289b,raw_log_recomputed
external,evaluate_train_SAC_on_seed2,SAC,2,on,best,80000,off,validation,20,20,6.383,6.383,20,20,3.617,673.1613809717683,0,0,0,0,0,0,,0.0,0.0,0.14525677407788706,main-session/queue/jobs/evaluate_train_SAC_on_seed2/best_off/report.json,42240b57d718a5cc86e13f49c11ebe0e3deebba8b1ab79f4599d7c0c785bcfae,raw_log_recomputed
external,evaluate_train_SAC_on_seed2,SAC,2,on,best,80000,off,named,3,3,6.383333333333333,6.383333333333333,3,3,3.6166666666666667,672.9006579739735,0,0,0,0,0,0,,0.0,0.0,0.13659255641512996,main-session/queue/jobs/evaluate_train_SAC_on_seed2/best_off/report.json,42240b57d718a5cc86e13f49c11ebe0e3deebba8b1ab79f4599d7c0c785bcfae,raw_log_recomputed
external,evaluate_train_SAC_on_seed2,SAC,2,on,best,80000,off,all,23,23,6.38304347826087,6.38304347826087,23,23,3.61695652173913,673.1273736242299,0,0,0,0,0,0,,0.0,0.0,0.14525677407788706,main-session/queue/jobs/evaluate_train_SAC_on_seed2/best_off/report.json,42240b57d718a5cc86e13f49c11ebe0e3deebba8b1ab79f4599d7c0c785bcfae,raw_log_recomputed
external,evaluate_train_SAC_on_seed2,SAC,2,on,best,80000,on,validation,20,20,6.383,6.383,20,20,3.617,673.1613809717683,0,0,0,0,0,20000,0.0,0.0,0.0,0.14525677407788706,main-session/queue/jobs/evaluate_train_SAC_on_seed2/best_on/report.json,ab0ee86e59d7108f311e37be1c8840bd82dc26ef0adce4acd69fedf90d220aaf,raw_log_recomputed
external,evaluate_train_SAC_on_seed2,SAC,2,on,best,80000,on,named,3,3,6.383333333333333,6.383333333333333,3,3,3.6166666666666667,672.9006579739735,0,0,0,0,0,3000,0.0,0.0,0.0,0.13659255641512996,main-session/queue/jobs/evaluate_train_SAC_on_seed2/best_on/report.json,ab0ee86e59d7108f311e37be1c8840bd82dc26ef0adce4acd69fedf90d220aaf,raw_log_recomputed
external,evaluate_train_SAC_on_seed2,SAC,2,on,best,80000,on,all,23,23,6.38304347826087,6.38304347826087,23,23,3.61695652173913,673.1273736242299,0,0,0,0,0,23000,0.0,0.0,0.0,0.14525677407788706,main-session/queue/jobs/evaluate_train_SAC_on_seed2/best_on/report.json,ab0ee86e59d7108f311e37be1c8840bd82dc26ef0adce4acd69fedf90d220aaf,raw_log_recomputed
external,evaluate_train_SAC_on_seed2,SAC,2,on,last,100000,off,validation,20,20,4.139,4.139,20,20,5.861,540.519737219447,0,0,0,0,0,0,,0.0,0.0,0.18070188989975008,main-session/queue/jobs/evaluate_train_SAC_on_seed2/last_off/report.json,d388da889e0ceb8cb49276809b6a54657eb17f90cecc86c847e70df07567032e,raw_log_recomputed
external,evaluate_train_SAC_on_seed2,SAC,2,on,last,100000,off,named,3,3,4.113333333333333,4.113333333333333,3,3,5.886666666666667,541.987069377143,0,0,0,0,0,0,,0.0,0.0,0.17079240301587936,main-session/queue/jobs/evaluate_train_SAC_on_seed2/last_off/report.json,d388da889e0ceb8cb49276809b6a54657eb17f90cecc86c847e70df07567032e,raw_log_recomputed
external,evaluate_train_SAC_on_seed2,SAC,2,on,last,100000,off,all,23,23,4.135652173913043,4.135652173913043,23,23,5.864347826086957,540.7111283704509,0,0,0,0,0,0,,0.0,0.0,0.18070188989975008,main-session/queue/jobs/evaluate_train_SAC_on_seed2/last_off/report.json,d388da889e0ceb8cb49276809b6a54657eb17f90cecc86c847e70df07567032e,raw_log_recomputed
external,evaluate_train_SAC_on_seed2,SAC,2,on,last,100000,on,validation,20,20,4.139,4.139,20,20,5.861,540.519737219447,0,0,0,0,0,20000,0.0,0.0,0.0,0.18070188989975008,main-session/queue/jobs/evaluate_train_SAC_on_seed2/last_on/report.json,3affef9ad22505a9a8d8741fd54459446cd338eb52902be5a9c9c3c7eef489b8,raw_log_recomputed
external,evaluate_train_SAC_on_seed2,SAC,2,on,last,100000,on,named,3,3,4.113333333333333,4.113333333333333,3,3,5.886666666666667,541.987069377143,0,0,0,0,0,3000,0.0,0.0,0.0,0.17079240301587936,main-session/queue/jobs/evaluate_train_SAC_on_seed2/last_on/report.json,3affef9ad22505a9a8d8741fd54459446cd338eb52902be5a9c9c3c7eef489b8,raw_log_recomputed
external,evaluate_train_SAC_on_seed2,SAC,2,on,last,100000,on,all,23,23,4.135652173913043,4.135652173913043,23,23,5.864347826086957,540.7111283704509,0,0,0,0,0,23000,0.0,0.0,0.0,0.18070188989975008,main-session/queue/jobs/evaluate_train_SAC_on_seed2/last_on/report.json,3affef9ad22505a9a8d8741fd54459446cd338eb52902be5a9c9c3c7eef489b8,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000000000_u000000000_d2c4e17eef,0,on,validation,20,0,0.0,0.0,0,0,,4.729140737383552,0,0,0,0,2752,20000,0.1376,7967.376528494829,4.445849366489311,0.239999,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000000000_u000000000_d2c4e17eef/report.json,af39c336148430059911859f22e90fcab7734788ab6936e8abcfe96d9fe3f0fb,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000000000_u000000000_d2c4e17eef,0,on,named,3,0,0.0,0.0,0,0,,4.577068266969124,0,0,0,0,417,3000,0.139,1196.2344187771546,4.440163061982222,0.239999,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000000000_u000000000_d2c4e17eef/report.json,af39c336148430059911859f22e90fcab7734788ab6936e8abcfe96d9fe3f0fb,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000000000_u000000000_d2c4e17eef,0,on,all,23,0,0.0,0.0,0,0,,4.709305197764279,0,0,0,0,3169,23000,0.13778260869565218,9163.610947271984,4.445849366489311,0.239999,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000000000_u000000000_d2c4e17eef/report.json,af39c336148430059911859f22e90fcab7734788ab6936e8abcfe96d9fe3f0fb,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000010000_u000009872_d8d611fd40,10000,on,validation,20,0,0.0,0.0,0,0,,131.20275993827335,0,0,0,0,1393,20000,0.06965,2394.3714367555654,7.745144366771493,0.23999899999999966,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000010000_u000009872_d8d611fd40/report.json,513ad3b77be82da437402a860820ce1edbd88bcc3dc3d1586904e84dfb8106b6,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000010000_u000009872_d8d611fd40,10000,on,named,3,0,0.0,0.0,0,0,,130.61063713731687,0,0,0,0,183,3000,0.061,332.95046440655426,7.7401323314235455,0.23999899999999882,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000010000_u000009872_d8d611fd40/report.json,513ad3b77be82da437402a860820ce1edbd88bcc3dc3d1586904e84dfb8106b6,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000010000_u000009872_d8d611fd40,10000,on,all,23,0,0.0,0.0,0,0,,131.12552652945294,0,0,0,0,1576,23000,0.06852173913043479,2727.32190116212,7.745144366771493,0.23999899999999966,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000010000_u000009872_d8d611fd40/report.json,513ad3b77be82da437402a860820ce1edbd88bcc3dc3d1586904e84dfb8106b6,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000020000_u000019872_9a6ac858cb,20000,on,validation,20,18,6.515000000000001,6.526999999999999,18,20,2.792777777777778,715.5012590335084,0,0,0,0,996,20000,0.0498,2389.4983346668814,7.998826463693959,0.239999,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000020000_u000019872_9a6ac858cb/report.json,ed7ea3294436e63b0b2a67989ba1855cb5d9dd0aded06f516db71efe5a67b308,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000020000_u000019872_9a6ac858cb,20000,on,named,3,3,7.956666666666667,7.956666666666667,3,3,2.0433333333333334,809.4228460855553,0,0,0,0,91,3000,0.030333333333333334,35.22718937106296,4.541205263022221,0.23999899999999905,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000020000_u000019872_9a6ac858cb/report.json,ed7ea3294436e63b0b2a67989ba1855cb5d9dd0aded06f516db71efe5a67b308,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000020000_u000019872_9a6ac858cb,20000,on,all,23,21,6.703043478260869,6.713478260869565,21,23,2.6857142857142855,727.7519008229058,0,0,0,0,1087,23000,0.04726086956521739,2424.7255240379445,7.998826463693959,0.239999,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000020000_u000019872_9a6ac858cb/report.json,ed7ea3294436e63b0b2a67989ba1855cb5d9dd0aded06f516db71efe5a67b308,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000030000_u000029872_304e1909c1,30000,on,validation,20,0,0.0,0.0,0,20,,109.43318084985296,0,0,0,0,3373,20000,0.16865,13399.700646180418,7.006863416548089,0.239999,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000030000_u000029872_304e1909c1/report.json,cf07773e89e2475792f50d0931b338fb28db2598f70641bf6fa78edefbe4a617,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000030000_u000029872_304e1909c1,30000,on,named,3,0,0.0,0.0,0,3,,108.37450900898652,0,0,0,0,489,3000,0.163,2008.4039577595688,6.781364208486849,0.2399989999999992,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000030000_u000029872_304e1909c1/report.json,cf07773e89e2475792f50d0931b338fb28db2598f70641bf6fa78edefbe4a617,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000030000_u000029872_304e1909c1,30000,on,all,23,0,0.0,0.0,0,23,,109.2950932184356,0,0,0,0,3862,23000,0.16791304347826086,15408.104603939986,7.006863416548089,0.239999,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000030000_u000029872_304e1909c1/report.json,cf07773e89e2475792f50d0931b338fb28db2598f70641bf6fa78edefbe4a617,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000040000_u000039872_b8a80d6407,40000,on,validation,20,20,6.0455,6.0455,20,20,3.9545000000000003,691.0558837564065,0,0,0,0,1209,20000,0.06045,4073.9105869801515,7.893117904360482,0.23999899999999974,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000040000_u000039872_b8a80d6407/report.json,0424a5775125ad5039da0ebcf693effdb377d8ca71ce0a039744f34b578919c8,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000040000_u000039872_b8a80d6407,40000,on,named,3,3,6.266666666666666,6.266666666666666,3,3,3.733333333333333,699.5514433116205,0,0,0,0,178,3000,0.059333333333333335,589.8268196859852,7.887415885620144,0.23999899999997237,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000040000_u000039872_b8a80d6407/report.json,0424a5775125ad5039da0ebcf693effdb377d8ca71ce0a039744f34b578919c8,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000040000_u000039872_b8a80d6407,40000,on,all,23,23,6.074347826086957,6.074347826086957,23,23,3.925652173913044,692.16400022013,0,0,0,0,1387,23000,0.06030434782608696,4663.737406666137,7.893117904360482,0.23999899999999974,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000040000_u000039872_b8a80d6407/report.json,0424a5775125ad5039da0ebcf693effdb377d8ca71ce0a039744f34b578919c8,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000050000_u000049872_19773eb870,50000,on,validation,20,19,5.194,5.194,19,20,4.564210526315789,647.0675046531582,0,0,0,0,1315,20000,0.06575,3079.182045258658,7.832294225280606,0.23999899999999905,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000050000_u000049872_19773eb870/report.json,6664fc424fda1664d162baac45d42a8c192ecb981afab4a04e57787c9ab1f1f2,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000050000_u000049872_19773eb870,50000,on,named,3,3,4.03,4.03,3,3,5.97,573.1285879182668,0,0,0,0,225,3000,0.075,578.7968185711524,7.819298505338821,0.239999,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000050000_u000049872_19773eb870/report.json,6664fc424fda1664d162baac45d42a8c192ecb981afab4a04e57787c9ab1f1f2,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000050000_u000049872_19773eb870,50000,on,all,23,22,5.042173913043478,5.042173913043478,22,23,4.755909090909091,637.4232981225202,0,0,0,0,1540,23000,0.06695652173913043,3657.97886382981,7.832294225280606,0.239999,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000050000_u000049872_19773eb870/report.json,6664fc424fda1664d162baac45d42a8c192ecb981afab4a04e57787c9ab1f1f2,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000060000_u000059872_50b153ed90,60000,on,validation,20,2,0.635,0.635,2,2,3.65,196.30331798954776,0,0,0,0,3871,20000,0.19355,19356.78016357418,7.943611144531078,0.239999,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000060000_u000059872_50b153ed90/report.json,bc1e30f8cf651b66f875ebc0bd16b634c33cd55702e2fd9b010e18867902a530,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000060000_u000059872_50b153ed90,60000,on,named,3,0,0.0,0.0,0,0,,131.17620223433346,0,0,0,0,632,3000,0.21066666666666667,3197.6792907481404,7.916821240960072,0.2399989999999915,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000060000_u000059872_50b153ed90/report.json,bc1e30f8cf651b66f875ebc0bd16b634c33cd55702e2fd9b010e18867902a530,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000060000_u000059872_50b153ed90,60000,on,all,23,2,0.5521739130434782,0.5521739130434782,2,2,3.65,187.80847680408502,0,0,0,0,4503,23000,0.19578260869565217,22554.459454322325,7.943611144531078,0.239999,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000060000_u000059872_50b153ed90/report.json,bc1e30f8cf651b66f875ebc0bd16b634c33cd55702e2fd9b010e18867902a530,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000070000_u000069872_6b7826d708,70000,on,validation,20,20,5.8045,5.8045,20,20,4.1955,760.3222643110291,0,0,0,0,541,20000,0.02705,2506.993220897954,7.928793429638112,0.23999899999999952,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000070000_u000069872_6b7826d708/report.json,7fd138a7a28b5d32a9f5c96038a4c09e205cd9345609a95f8ec15ce8e3f80508,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000070000_u000069872_6b7826d708,70000,on,named,3,3,5.803333333333334,5.803333333333334,3,3,4.196666666666666,760.0613785718534,0,0,0,0,92,3000,0.030666666666666665,368.2084336694083,7.928839206040552,0.23999899999999755,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000070000_u000069872_6b7826d708/report.json,7fd138a7a28b5d32a9f5c96038a4c09e205cd9345609a95f8ec15ce8e3f80508,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000070000_u000069872_6b7826d708,70000,on,all,23,23,5.804347826086956,5.804347826086956,23,23,4.195652173913044,760.2882357363541,0,0,0,0,633,23000,0.02752173913043478,2875.2016545673623,7.928839206040552,0.23999899999999952,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000070000_u000069872_6b7826d708/report.json,7fd138a7a28b5d32a9f5c96038a4c09e205cd9345609a95f8ec15ce8e3f80508,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000080000_u000079872_5aa3e7f134,80000,on,validation,20,20,6.8,6.8,20,20,3.2,743.3373153258664,0,0,0,0,878,20000,0.0439,3969.7574769692915,7.985498302503155,0.239999,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000080000_u000079872_5aa3e7f134/report.json,73108d06ffc842aa9baff95601a3c33cc4575aa2203361fb3e87c7729ae8bdf8,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000080000_u000079872_5aa3e7f134,80000,on,named,3,3,6.796666666666667,6.796666666666667,3,3,3.203333333333333,743.1103694628509,0,0,0,0,131,3000,0.043666666666666666,596.0055875466971,7.96351344052455,0.23999899999999968,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000080000_u000079872_5aa3e7f134/report.json,73108d06ffc842aa9baff95601a3c33cc4575aa2203361fb3e87c7729ae8bdf8,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000080000_u000079872_5aa3e7f134,80000,on,all,23,23,6.7995652173913035,6.7995652173913035,23,23,3.2004347826086956,743.3077136915599,0,0,0,0,1009,23000,0.043869565217391306,4565.763064515989,7.985498302503155,0.239999,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000080000_u000079872_5aa3e7f134/report.json,73108d06ffc842aa9baff95601a3c33cc4575aa2203361fb3e87c7729ae8bdf8,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000090000_u000089872_38db0836cc,90000,on,validation,20,0,0.688,1.717,0,20,,756.111847428959,0,0,0,0,1253,20000,0.06265,5347.235171681483,7.974986611694682,0.239999,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000090000_u000089872_38db0836cc/report.json,ff40928868841d5bc875440f3dfd131930a4600ad77cda7724ef1c92e43208e9,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000090000_u000089872_38db0836cc,90000,on,named,3,0,0.7099999999999996,1.72,0,3,,757.51370892701,0,0,0,0,196,3000,0.06533333333333333,856.3879884665382,7.935753058758238,0.23999899999999996,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000090000_u000089872_38db0836cc/report.json,ff40928868841d5bc875440f3dfd131930a4600ad77cda7724ef1c92e43208e9,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000090000_u000089872_38db0836cc,90000,on,all,23,0,0.6908695652173912,1.7173913043478262,0,23,,756.2946989287047,0,0,0,0,1449,23000,0.063,6203.623160148021,7.974986611694682,0.239999,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000090000_u000089872_38db0836cc/report.json,ff40928868841d5bc875440f3dfd131930a4600ad77cda7724ef1c92e43208e9,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000100000_u000099872_f4d46b3640,100000,on,validation,20,20,6.5135000000000005,6.5135000000000005,20,20,3.4865000000000004,768.570458112498,0,0,0,0,851,20000,0.04255,3255.7824354494837,7.969083757400005,0.239999,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000100000_u000099872_f4d46b3640/report.json,a1940b024a5300a9d5a15b922917961f9e96239f441a13c327db806da797f5de,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000100000_u000099872_f4d46b3640,100000,on,named,3,3,6.516666666666666,6.516666666666666,3,3,3.483333333333333,769.1185683053636,0,0,0,0,130,3000,0.043333333333333335,491.2578826697288,7.949870482568811,0.2399989999999991,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000100000_u000099872_f4d46b3640/report.json,a1940b024a5300a9d5a15b922917961f9e96239f441a13c327db806da797f5de,raw_log_recomputed
periodic,train_TQC_on_seed0,TQC,0,on,t000100000_u000099872_f4d46b3640,100000,on,all,23,23,6.513913043478261,6.513913043478261,23,23,3.4860869565217394,768.6419507463502,0,0,0,0,981,23000,0.042652173913043476,3747.0403181192123,7.969083757400005,0.239999,main-session/queue/jobs/train_TQC_on_seed0/run/parallel_evaluations/t000100000_u000099872_f4d46b3640/report.json,a1940b024a5300a9d5a15b922917961f9e96239f441a13c327db806da797f5de,raw_log_recomputed
external,evaluate_train_TQC_on_seed0,TQC,0,on,best,80000,off,validation,20,0,0.0,0.0,0,0,,-4.4306909210243175,20,20,20,0,0,0,,0.0,0.0,0.25000000000000017,main-session/queue/jobs/evaluate_train_TQC_on_seed0/best_off/report.json,4201291548fda619db888d7b6f4d39a4a5d2e93d967a817bbecd7961ce4de1b8,raw_log_recomputed
external,evaluate_train_TQC_on_seed0,TQC,0,on,best,80000,off,named,3,0,0.0,0.0,0,0,,-4.40842954561411,3,3,3,0,0,0,,0.0,0.0,0.25000000000000006,main-session/queue/jobs/evaluate_train_TQC_on_seed0/best_off/report.json,4201291548fda619db888d7b6f4d39a4a5d2e93d967a817bbecd7961ce4de1b8,raw_log_recomputed
external,evaluate_train_TQC_on_seed0,TQC,0,on,best,80000,off,all,23,0,0.0,0.0,0,0,,-4.4277872633621165,23,23,23,0,0,0,,0.0,0.0,0.25000000000000017,main-session/queue/jobs/evaluate_train_TQC_on_seed0/best_off/report.json,4201291548fda619db888d7b6f4d39a4a5d2e93d967a817bbecd7961ce4de1b8,raw_log_recomputed
external,evaluate_train_TQC_on_seed0,TQC,0,on,best,80000,on,validation,20,20,6.8,6.8,20,20,3.2,743.3373153258664,0,0,0,0,878,20000,0.0439,3969.7574769692915,7.985498302503155,0.239999,main-session/queue/jobs/evaluate_train_TQC_on_seed0/best_on/report.json,21db26d340c1e317febc3037d2784cad61305b75748b2a44e2fe25838cbd7e2a,raw_log_recomputed
external,evaluate_train_TQC_on_seed0,TQC,0,on,best,80000,on,named,3,3,6.796666666666667,6.796666666666667,3,3,3.203333333333333,743.1103694628509,0,0,0,0,131,3000,0.043666666666666666,596.0055875466971,7.96351344052455,0.23999899999999968,main-session/queue/jobs/evaluate_train_TQC_on_seed0/best_on/report.json,21db26d340c1e317febc3037d2784cad61305b75748b2a44e2fe25838cbd7e2a,raw_log_recomputed
external,evaluate_train_TQC_on_seed0,TQC,0,on,best,80000,on,all,23,23,6.7995652173913035,6.7995652173913035,23,23,3.2004347826086956,743.3077136915599,0,0,0,0,1009,23000,0.043869565217391306,4565.763064515989,7.985498302503155,0.239999,main-session/queue/jobs/evaluate_train_TQC_on_seed0/best_on/report.json,21db26d340c1e317febc3037d2784cad61305b75748b2a44e2fe25838cbd7e2a,raw_log_recomputed
external,evaluate_train_TQC_on_seed0,TQC,0,on,last,100000,off,validation,20,0,0.0,0.0,0,0,,-4.434413475568366,20,20,20,0,0,0,,0.0,0.0,0.25000000000000017,main-session/queue/jobs/evaluate_train_TQC_on_seed0/last_off/report.json,8e8f4209ade2910af0a241b38a42b5d3cd3678cd9751c348fb0ac47070c7fd13,raw_log_recomputed
external,evaluate_train_TQC_on_seed0,TQC,0,on,last,100000,off,named,3,0,0.0,0.0,0,0,,-4.416749494544842,3,3,3,0,0,0,,0.0,0.0,0.25000000000000006,main-session/queue/jobs/evaluate_train_TQC_on_seed0/last_off/report.json,8e8f4209ade2910af0a241b38a42b5d3cd3678cd9751c348fb0ac47070c7fd13,raw_log_recomputed
external,evaluate_train_TQC_on_seed0,TQC,0,on,last,100000,off,all,23,0,0.0,0.0,0,0,,-4.432109478043558,23,23,23,0,0,0,,0.0,0.0,0.25000000000000017,main-session/queue/jobs/evaluate_train_TQC_on_seed0/last_off/report.json,8e8f4209ade2910af0a241b38a42b5d3cd3678cd9751c348fb0ac47070c7fd13,raw_log_recomputed
external,evaluate_train_TQC_on_seed0,TQC,0,on,last,100000,on,validation,20,20,6.5135000000000005,6.5135000000000005,20,20,3.4865000000000004,768.570458112498,0,0,0,0,851,20000,0.04255,3255.7824354494837,7.969083757400005,0.239999,main-session/queue/jobs/evaluate_train_TQC_on_seed0/last_on/report.json,fbb4870d076b0dad091d982e7153d5e2bad7f9295d9393b5392f7ad289d51263,raw_log_recomputed
external,evaluate_train_TQC_on_seed0,TQC,0,on,last,100000,on,named,3,3,6.516666666666666,6.516666666666666,3,3,3.483333333333333,769.1185683053636,0,0,0,0,130,3000,0.043333333333333335,491.2578826697288,7.949870482568811,0.2399989999999991,main-session/queue/jobs/evaluate_train_TQC_on_seed0/last_on/report.json,fbb4870d076b0dad091d982e7153d5e2bad7f9295d9393b5392f7ad289d51263,raw_log_recomputed
external,evaluate_train_TQC_on_seed0,TQC,0,on,last,100000,on,all,23,23,6.513913043478261,6.513913043478261,23,23,3.4860869565217394,768.6419507463502,0,0,0,0,981,23000,0.042652173913043476,3747.0403181192123,7.969083757400005,0.239999,main-session/queue/jobs/evaluate_train_TQC_on_seed0/last_on/report.json,fbb4870d076b0dad091d982e7153d5e2bad7f9295d9393b5392f7ad289d51263,raw_log_recomputed
periodic,train_TQC_on_seed1,TQC,1,on,t000000000_u000000000_2513886c1c,0,on,validation,20,0,0.0,0.0,0,0,,1.6067710518889775,0,0,0,0,1428,20000,0.0714,3892.303822575404,4.265165730266005,0.239999,main-session/queue/jobs/train_TQC_on_seed1/run/parallel_evaluations/t000000000_u000000000_2513886c1c/report.json,dd51cdbe943a326c56ff6b37270ca2c1b82773f997da23c8a2b0982995100b3d,raw_log_recomputed
periodic,train_TQC_on_seed1,TQC,1,on,t000000000_u000000000_2513886c1c,0,on,named,3,0,0.0,0.0,0,0,,1.7358569274902937,0,0,0,0,208,3000,0.06933333333333333,585.5411108934081,4.257624105620319,0.239999,main-session/queue/jobs/train_TQC_on_seed1/run/parallel_evaluations/t000000000_u000000000_2513886c1c/report.json,dd51cdbe943a326c56ff6b37270ca2c1b82773f997da23c8a2b0982995100b3d,raw_log_recomputed
periodic,train_TQC_on_seed1,TQC,1,on,t000000000_u000000000_2513886c1c,0,on,all,23,0,0.0,0.0,0,0,,1.6236083400108883,0,0,0,0,1636,23000,0.07113043478260869,4477.844933468812,4.265165730266005,0.239999,main-session/queue/jobs/train_TQC_on_seed1/run/parallel_evaluations/t000000000_u000000000_2513886c1c/report.json,dd51cdbe943a326c56ff6b37270ca2c1b82773f997da23c8a2b0982995100b3d,raw_log_recomputed
periodic,train_TQC_on_seed1,TQC,1,on,t000010000_u000009872_f00e031828,10000,on,validation,20,0,0.0,0.0,0,20,,56.80228862636905,0,0,0,0,6072,20000,0.3036,22971.33110133595,7.157280435073991,0.239999,main-session/queue/jobs/train_TQC_on_seed1/run/parallel_evaluations/t000010000_u000009872_f00e031828/report.json,507dafb000765b6aefd877573b1a3ecb5e2172a8e41b9112f38882659ab2893b,raw_log_recomputed
