category,run_id,algorithm,seed,training_filter,checkpoint_label,checkpoint_transitions,evaluation_filter,subset,episodes,mean_duration,boundary_episodes,physical_position_excess_resolved,physical_velocity_excess_resolved,physical_acceleration_excess_resolved,mean_requested_mean,mean_requested_rms,mean_applied_mean,mean_applied_rms,mean_requested_applied_abs_mean,mean_requested_near_saturation_fraction,mean_applied_near_saturation_fraction,max_abs_requested_acceleration,max_abs_applied_acceleration,successes,mean_hold_final,mean_hold_longest,hold_2s_count,top_reached_count,mean_first_hold_start,mean_return,exceeds_024_episodes,exceeds_024_resolved_episodes,position_limit_events,refusals,interventions,accepted_decisions,intervention_fraction,intervention_abs_sum,intervention_abs_max,max_abs_position_interval,source,source_sha256,verification
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000000000_u000000000_95c2d40643,0,on,validation,20,10.0,0,0,0,0,0.3977275611877441,0.40097659240056727,-0.0006412652369972782,1.180788712350052,0.3983688264247414,0.0,0.06910000000000001,0.5407118797302246,3.999999999096511,0,0.0,0.0,0,0,,4.729140737383552,0,0,0,0,2752,20000,0.1376,7967.376528494829,4.445849366489311,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000000000_u000000000_95c2d40643/report.json,658eb03abd5204362cb42834452fad9efa2f0279bf38daf9b388f8bdf1fa34be,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000000000_u000000000_95c2d40643,0,on,named,3,10.0,0,0,0,0,0.3974098251660665,0.4005445430233385,-0.0013349810929850277,1.1768370196109976,0.3987448062590515,0.0,0.069,0.5324945449829102,3.9999999990825126,0,0.0,0.0,0,0,,4.577068266969124,0,0,0,0,417,3000,0.139,1196.2344187771546,4.440163061982222,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000000000_u000000000_95c2d40643/report.json,658eb03abd5204362cb42834452fad9efa2f0279bf38daf9b388f8bdf1fa34be,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000000000_u000000000_95c2d40643,0,on,all,23,10.0,0,0,0,0,0.39768611735882964,0.4009202381339722,-0.0007317499138652454,1.180273274166697,0.39841786727269496,0.0,0.06908695652173913,0.5407118797302246,3.999999999096511,0,0.0,0.0,0,0,,4.709305197764279,0,0,0,0,3169,23000,0.13778260869565218,9163.610947271984,4.445849366489311,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000000000_u000000000_95c2d40643/report.json,658eb03abd5204362cb42834452fad9efa2f0279bf38daf9b388f8bdf1fa34be,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000010000_u000005000_2febba9487,10000,on,validation,20,10.0,0,0,0,0,3.1523366629362104,3.863671838133352,0.0008591617861194454,3.5589137419266352,3.1577335634174264,0.8686999999999999,0.6912,4.0,4.0,0,0.0,0.0,0,20,,48.30397985313378,0,0,0,0,11058,20000,0.5529,63154.67126834853,7.999999999700256,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000010000_u000005000_2febba9487/report.json,43339be4b1931e94622751f05d671cc9f969b04f54fd2afbfba484e921dfc00e,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000010000_u000005000_2febba9487,10000,on,named,3,10.0,0,0,0,0,3.0950367956161497,3.8421006513604894,0.0005648314860461685,3.5576823517048854,3.094471964130104,0.8503333333333334,0.6923333333333334,4.0,4.0,0,0.0,0.0,0,3,,50.45589150745539,0,0,0,0,1606,3000,0.5353333333333333,9283.415892390312,7.999999999550932,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000010000_u000005000_2febba9487/report.json,43339be4b1931e94622751f05d671cc9f969b04f54fd2afbfba484e921dfc00e,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000010000_u000005000_2febba9487,10000,on,all,23,10.0,0,0,0,0,3.1448627671988114,3.8608582050760227,0.0008207708774142354,3.5587531258107545,3.1494820504669065,0.866304347826087,0.6913478260869566,4.0,4.0,0,0.0,0.0,0,23,,48.584663981958336,0,0,0,0,12664,23000,0.550608695652174,72438.08716073884,7.999999999700256,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000010000_u000005000_2febba9487/report.json,43339be4b1931e94622751f05d671cc9f969b04f54fd2afbfba484e921dfc00e,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000020000_u000015000_d2c200b2cd,20000,on,validation,20,10.0,0,0,0,0,0.8753023470640182,3.221940006999725,-0.015672839748000947,3.317814703892816,0.9169172104978358,0.37245,0.47735000000000005,4.0,4.0,0,0.0,0.0,0,20,,66.07371517167788,0,0,0,0,4848,20000,0.2424,18338.344209956715,7.999950448157731,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000020000_u000015000_d2c200b2cd/report.json,093648b38efa2b44b3711d393a75f7cfebde96f72449f8753f4da6cf5406c853,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000020000_u000015000_d2c200b2cd,20000,on,named,3,10.0,0,0,0,0,0.6409324680169424,3.15782874606294,-0.012979508441684981,3.2690271603604892,0.6810340272424801,0.334,0.4493333333333333,4.0,4.0,0,0.0,0.0,0,3,,59.81903886534087,0,0,0,0,629,3000,0.20966666666666667,2043.1020817274402,7.9964766497683515,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000020000_u000015000_d2c200b2cd/report.json,093648b38efa2b44b3711d393a75f7cfebde96f72449f8753f4da6cf5406c853,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000020000_u000015000_d2c200b2cd,20000,on,all,23,10.0,0,0,0,0,0.8447323628404867,3.2135776686166655,-0.015321535664568429,3.311451111258165,0.8861498387688763,0.36743478260869566,0.473695652173913,4.0,4.0,0,0.0,0.0,0,23,,65.25788782737304,0,0,0,0,5477,23000,0.2381304347826087,20381.446291684155,7.999950448157731,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000020000_u000015000_d2c200b2cd/report.json,093648b38efa2b44b3711d393a75f7cfebde96f72449f8753f4da6cf5406c853,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000030000_u000025000_8a4d74909f,30000,on,validation,20,10.0,0,0,0,0,2.139535803997517,3.204524028104122,0.0023265162661755484,3.1587690527871404,2.137209287731341,0.2736,0.34535,4.0,4.0,0,0.0,0.0,0,0,,82.30185499136522,0,0,0,0,7666,20000,0.3833,42744.18575462682,7.999999950150239,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000030000_u000025000_8a4d74909f/report.json,63fd42a2545c3f633cb2308018f7aabf90415aba7c9ea58f5cb906b757851cb1,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000030000_u000025000_8a4d74909f,30000,on,named,3,10.0,0,0,0,0,2.1363236185709638,3.2069923197030454,0.00037135979965611295,3.1504646710432467,2.1359522587713076,0.272,0.3406666666666667,4.0,4.0,0,0.0,0.0,0,0,,82.45160023287485,0,0,0,0,1143,3000,0.381,6407.856776313922,7.999999951285727,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000030000_u000025000_8a4d74909f/report.json,63fd42a2545c3f633cb2308018f7aabf90415aba7c9ea58f5cb906b757851cb1,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000030000_u000025000_8a4d74909f,30000,on,all,23,10.0,0,0,0,0,2.1391168232897053,3.2048459791822426,0.0020714958574991004,3.157685872559676,2.1370453274322063,0.2733913043478261,0.3447391304347826,4.0,4.0,0,0.0,0.0,0,0,,82.32138697938821,0,0,0,0,8809,23000,0.383,49152.042530940744,7.999999951285727,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000030000_u000025000_8a4d74909f/report.json,63fd42a2545c3f633cb2308018f7aabf90415aba7c9ea58f5cb906b757851cb1,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000040000_u000035000_ad46f601e3,40000,on,validation,20,10.0,0,0,0,0,2.4144386053323745,3.6517933607124626,0.003950992180709533,3.485824774024656,2.4283093711614443,0.6919,0.606,4.0,4.0,0,0.0,0.0,0,20,,103.21101922036584,0,0,0,0,8392,20000,0.4196,48566.18742322888,7.999999999638506,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000040000_u000035000_ad46f601e3/report.json,3f282fcbc20832f6c7a88af913ab5b5b30c697e0a5b1adbd74643327365e6cae,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000040000_u000035000_ad46f601e3,40000,on,named,3,10.0,0,0,0,0,2.436603844086329,3.659535445641547,0.0017898552161407057,3.4942016757843084,2.434813988870188,0.6896666666666667,0.606,4.0,4.0,0,0.0,0.0,0,3,,103.24030957695906,0,0,0,0,1263,3000,0.421,7304.441966610565,7.99999999916679,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000040000_u000035000_ad46f601e3/report.json,3f282fcbc20832f6c7a88af913ab5b5b30c697e0a5b1adbd74643327365e6cae,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000040000_u000035000_ad46f601e3,40000,on,all,23,10.0,0,0,0,0,2.4173297234307163,3.652803197877126,0.0036691047505483815,3.486917413384611,2.429157799558237,0.6916086956521739,0.606,4.0,4.0,0,0.0,0.0,0,23,,103.21483970166062,0,0,0,0,9655,23000,0.41978260869565215,55870.62938983945,7.999999999638506,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000040000_u000035000_ad46f601e3/report.json,3f282fcbc20832f6c7a88af913ab5b5b30c697e0a5b1adbd74643327365e6cae,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000050000_u000045000_955bee3f3e,50000,on,validation,20,10.0,0,0,0,0,1.2244014464616775,3.633525348059326,0.005394576176205169,3.609651179190165,2.0166396716196444,0.6808,0.68835,4.0,4.0,0,0.0,0.0,0,20,,79.02094018459613,0,0,0,0,6223,20000,0.31115,40332.79343239289,7.999999999706141,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000050000_u000045000_955bee3f3e/report.json,31c3e3207ce9b1b396ccfc88ee7bd74654cfa5a445dcfd073a5d861395aae0d1,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000050000_u000045000_955bee3f3e,50000,on,named,3,10.0,0,0,0,0,1.259845021088918,3.647422958244627,0.011207799753512807,3.625897069619542,2.023739111525583,0.6873333333333335,0.6966666666666667,4.0,4.0,0,0.0,0.0,0,3,,75.37685718181605,0,0,0,0,926,3000,0.30866666666666664,6071.21733457675,7.999999999707201,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000050000_u000045000_955bee3f3e/report.json,31c3e3207ce9b1b396ccfc88ee7bd74654cfa5a445dcfd073a5d861395aae0d1,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000050000_u000045000_955bee3f3e,50000,on,all,23,10.0,0,0,0,0,1.2290245214130568,3.6353380798226262,0.0061528227297670355,3.6117702083766052,2.0175656855204194,0.6816521739130434,0.6894347826086956,4.0,4.0,0,0.0,0.0,0,23,,78.54562501032048,0,0,0,0,7149,23000,0.31082608695652175,46404.010766969644,7.999999999707201,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000050000_u000045000_955bee3f3e/report.json,31c3e3207ce9b1b396ccfc88ee7bd74654cfa5a445dcfd073a5d861395aae0d1,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000060000_u000055000_4688c0890d,60000,on,validation,20,10.0,0,0,0,0,1.8471058544397354,3.7168822409750426,-0.003167350613339759,3.5731420734674786,1.8502732050530752,0.7495,0.661,4.0,4.0,0,0.0,0.0,0,20,,25.899680999543,0,0,0,0,6373,20000,0.31865,37005.4641010615,7.999999996242034,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000060000_u000055000_4688c0890d/report.json,2ccafc3761f28e3baa33107ca06f80a7fa8f831cf807c0d27ad1699784f36a06,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000060000_u000055000_4688c0890d,60000,on,named,3,10.0,0,0,0,0,1.8636689991156261,3.713751979361522,-0.0007337121290822564,3.57196012918666,1.8644027112447084,0.745,0.6616666666666667,4.0,4.0,0,0.0,0.0,0,3,,26.145268555340852,0,0,0,0,969,3000,0.323,5593.208133734125,7.999999995529318,0.23999899999999993,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000060000_u000055000_4688c0890d/report.json,2ccafc3761f28e3baa33107ca06f80a7fa8f831cf807c0d27ad1699784f36a06,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000060000_u000055000_4688c0890d,60000,on,all,23,10.0,0,0,0,0,1.8492662646148514,3.7164739459819747,-0.002849919506697476,3.572987906822154,1.852116184121549,0.7489130434782609,0.6610869565217391,4.0,4.0,0,0.0,0.0,0,23,,25.931714158994897,0,0,0,0,7342,23000,0.31921739130434784,42598.67223479563,7.999999996242034,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000060000_u000055000_4688c0890d/report.json,2ccafc3761f28e3baa33107ca06f80a7fa8f831cf807c0d27ad1699784f36a06,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000070000_u000065000_ad585386aa,70000,on,validation,20,10.0,0,0,0,0,-2.3533642292022712e-05,0.6314429422147684,-2.3533642292022712e-05,0.6314429422147684,0.0,0.01085,0.01085,3.999990701675415,3.999990701675415,0,0.0,0.0,0,0,,0.29835496588360516,0,0,0,0,0,20000,0.0,0.0,0.0,0.18605925973017107,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000070000_u000065000_ad585386aa/report.json,167852922a2f4e9fcfdf54265bf39312c0df8b43af4f7e44d5dfd3623860ea60,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000070000_u000065000_ad585386aa,70000,on,named,3,10.0,0,0,0,0,-4.4663747151692706e-08,0.6429844865794291,-4.4663747151692706e-08,0.6429844865794291,0.0,0.011333333333333334,0.011333333333333334,3.999986171722412,3.999986171722412,0,0.0,0.0,0,0,,0.3184469149071828,0,0,0,0,0,3000,0.0,0.0,0.0,0.18372157503871533,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000070000_u000065000_ad585386aa/report.json,167852922a2f4e9fcfdf54265bf39312c0df8b43af4f7e44d5dfd3623860ea60,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000070000_u000065000_ad585386aa,70000,on,all,23,10.0,0,0,0,0,-2.0469862481822144e-05,0.6329483610449416,-2.0469862481822144e-05,0.6329483610449416,0.0,0.01091304347826087,0.01091304347826087,3.999990701675415,3.999990701675415,0,0.0,0.0,0,0,,0.3009756548866805,0,0,0,0,0,23000,0.0,0.0,0.0,0.18605925973017107,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000070000_u000065000_ad585386aa/report.json,167852922a2f4e9fcfdf54265bf39312c0df8b43af4f7e44d5dfd3623860ea60,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000080000_u000075000_f8b35ac9de,80000,on,validation,20,10.0,0,0,0,0,0.27953459559679034,3.895067224115242,0.0034464335721598573,3.898155593673311,0.6096172188596103,0.90155,0.9073500000000001,4.0,4.0,0,0.0,0.0,0,20,,26.180693006785155,0,0,0,0,1947,20000,0.09735,12192.344377192205,7.999999999686568,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000080000_u000075000_f8b35ac9de/report.json,47f170d6a281a091ce4037255212e6dc1d0643dfb3d3e39ccb7d4d82381c621b,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000080000_u000075000_f8b35ac9de,80000,on,named,3,10.0,0,0,0,0,0.2875424558321635,3.8964289529572143,0.010955472530062316,3.8989864542950454,0.6144790259055458,0.8986666666666667,0.9049999999999999,4.0,4.0,0,0.0,0.0,0,3,,26.103317992644264,0,0,0,0,295,3000,0.09833333333333333,1843.4370777166373,7.999999999686631,0.23999899999999882,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000080000_u000075000_f8b35ac9de/report.json,47f170d6a281a091ce4037255212e6dc1d0643dfb3d3e39ccb7d4d82381c621b,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000080000_u000075000_f8b35ac9de,80000,on,all,23,10.0,0,0,0,0,0.280579099105752,3.8952448409207165,0.004425873436234091,3.898263966797885,0.6102513676047323,0.9011739130434783,0.9070434782608696,4.0,4.0,0,0.0,0.0,0,23,,26.17060061363635,0,0,0,0,2242,23000,0.09747826086956522,14035.781454908843,7.999999999686631,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000080000_u000075000_f8b35ac9de/report.json,47f170d6a281a091ce4037255212e6dc1d0643dfb3d3e39ccb7d4d82381c621b,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000090000_u000085000_900f22dbaf,90000,on,validation,20,10.0,0,0,0,0,0.09101506562232972,3.8344629356391993,-0.000617184136705814,3.8135758424494943,0.6831725060237759,0.8554499999999999,0.84895,4.0,4.0,0,0.0,0.0,0,20,,35.325653050946336,0,0,0,0,2310,20000,0.1155,13663.450120475518,7.999999998855543,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000090000_u000085000_900f22dbaf/report.json,b51e8a08e0b8605da1e063a32afceddd2bd7cd8f4045db3034cccd648296f5ba,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000090000_u000085000_900f22dbaf,90000,on,named,3,10.0,0,0,0,0,0.09441290338834125,3.83463117590164,-0.0017312685829156242,3.813603488142956,0.6860540098463797,0.859,0.8506666666666667,4.0,4.0,0,0.0,0.0,0,3,,34.71522485126602,0,0,0,0,345,3000,0.115,2058.162029539139,7.999999998757773,0.2399989999999997,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000090000_u000085000_900f22dbaf/report.json,b51e8a08e0b8605da1e063a32afceddd2bd7cd8f4045db3034cccd648296f5ba,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000090000_u000085000_900f22dbaf,90000,on,all,23,10.0,0,0,0,0,0.09145826185267905,3.8344848800212565,-0.0007624994992549197,3.8135794484095116,0.6835483543484633,0.8559130434782609,0.8491739130434782,4.0,4.0,0,0.0,0.0,0,23,,35.24603198142281,0,0,0,0,2655,23000,0.11543478260869565,15721.612150014656,7.999999998855543,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000090000_u000085000_900f22dbaf/report.json,b51e8a08e0b8605da1e063a32afceddd2bd7cd8f4045db3034cccd648296f5ba,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000100000_u000095000_cf9eec7493,100000,on,validation,20,10.0,0,0,0,0,0.0428101448059082,3.74809761621592,0.011907871471301854,3.7163124207142397,2.213216851189278,0.78715,0.78105,4.0,4.0,0,0.0,0.0,0,20,,98.67903361480985,0,0,0,0,7522,20000,0.3761,44264.337023785556,7.999999999707863,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000100000_u000095000_cf9eec7493/report.json,466333fe785e8f18dbd1cf05c3bdd19f6e82e10ae156262fd40b7f24e5496114,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000100000_u000095000_cf9eec7493,100000,on,named,3,10.0,0,0,0,0,-0.03138391621907552,3.7571354881976124,-0.0007783642560202419,3.7313171038178807,1.7637754106169121,0.7906666666666666,0.783,4.0,4.0,0,0.0,0.0,0,3,,99.6216024356468,0,0,0,0,943,3000,0.31433333333333335,5291.326231850737,7.999999999699609,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000100000_u000095000_cf9eec7493/report.json,466333fe785e8f18dbd1cf05c3bdd19f6e82e10ae156262fd40b7f24e5496114,raw_log_recomputed
periodic,train_ddpg_on_warmup5000_seed0,DDPG,0,on,t000100000_u000095000_cf9eec7493,100000,on,all,23,10.0,0,0,0,0,0.03313265858525815,3.7492764690830978,0.01025314507208593,3.7182695532929757,2.154594054592882,0.7876086956521738,0.7813043478260869,4.0,4.0,0,0.0,0.0,0,23,,98.80197737404944,0,0,0,0,8465,23000,0.3680434782608696,49555.66325563629,7.999999999707863,0.239999,main-session/queue/jobs/train_ddpg_on_warmup5000_seed0/run/parallel_evaluations/t000100000_u000095000_cf9eec7493/report.json,466333fe785e8f18dbd1cf05c3bdd19f6e82e10ae156262fd40b7f24e5496114,raw_log_recomputed
external,evaluate_train_ddpg_on_warmup5000_seed0,DDPG,0,on,best,100000,off,validation,20,0.3581615658694653,20,0,0,0,3.98638955090028,3.9869045414301048,3.98638955090028,3.9869045414301048,0.0,0.9768353880195985,0.9768353880195985,4.0,4.0,0,0.0,0.0,0,0,,-4.635774644507942,20,20,20,0,0,0,,0.0,0.0,0.2500000000000001,main-session/queue/jobs/evaluate_train_ddpg_on_warmup5000_seed0/best_off/report.json,7ad40b6cb685a1b3e3ce729c36bfadedbd7365f8a78d08ef3c19457f0d90d005,raw_log_recomputed
external,evaluate_train_ddpg_on_warmup5000_seed0,DDPG,0,on,best,100000,off,named,3,0.3535641919515116,3,0,0,0,3.990051406401175,3.9902770245628774,3.990051406401175,3.9902770245628774,0.0,0.9722222222222222,0.9722222222222222,4.0,4.0,0,0.0,0.0,0,0,,-4.6603148816437105,3,3,3,0,0,0,,0.0,0.0,0.25000000000000006,main-session/queue/jobs/evaluate_train_ddpg_on_warmup5000_seed0/best_off/report.json,7ad40b6cb685a1b3e3ce729c36bfadedbd7365f8a78d08ef3c19457f0d90d005,raw_log_recomputed
external,evaluate_train_ddpg_on_warmup5000_seed0,DDPG,0,on,best,100000,off,all,23,0.3575619084019061,23,0,0,0,3.9868671842264836,3.9873444305343795,3.9868671842264836,3.9873444305343795,0.0,0.9762336707416799,0.9762336707416799,4.0,4.0,0,0.0,0.0,0,0,,-4.638975545003912,23,23,23,0,0,0,,0.0,0.0,0.2500000000000001,main-session/queue/jobs/evaluate_train_ddpg_on_warmup5000_seed0/best_off/report.json,7ad40b6cb685a1b3e3ce729c36bfadedbd7365f8a78d08ef3c19457f0d90d005,raw_log_recomputed
external,evaluate_train_ddpg_on_warmup5000_seed0,DDPG,0,on,best,100000,on,validation,20,10.0,0,0,0,0,0.0428101448059082,3.74809761621592,0.011907871471301854,3.7163124207142397,2.213216851189278,0.78715,0.78105,4.0,4.0,0,0.0,0.0,0,20,,98.67903361480985,0,0,0,0,7522,20000,0.3761,44264.337023785556,7.999999999707863,0.239999,main-session/queue/jobs/evaluate_train_ddpg_on_warmup5000_seed0/best_on/report.json,7664ed383ce7c15deec1ee0e8e2d101639cdc22c8b0fcc4828e0ef6b6264b183,raw_log_recomputed
external,evaluate_train_ddpg_on_warmup5000_seed0,DDPG,0,on,best,100000,on,named,3,10.0,0,0,0,0,-0.03138391621907552,3.7571354881976124,-0.0007783642560202419,3.7313171038178807,1.7637754106169121,0.7906666666666666,0.783,4.0,4.0,0,0.0,0.0,0,3,,99.6216024356468,0,0,0,0,943,3000,0.31433333333333335,5291.326231850737,7.999999999699609,0.239999,main-session/queue/jobs/evaluate_train_ddpg_on_warmup5000_seed0/best_on/report.json,7664ed383ce7c15deec1ee0e8e2d101639cdc22c8b0fcc4828e0ef6b6264b183,raw_log_recomputed
external,evaluate_train_ddpg_on_warmup5000_seed0,DDPG,0,on,best,100000,on,all,23,10.0,0,0,0,0,0.03313265858525815,3.7492764690830978,0.01025314507208593,3.7182695532929757,2.154594054592882,0.7876086956521738,0.7813043478260869,4.0,4.0,0,0.0,0.0,0,23,,98.80197737404944,0,0,0,0,8465,23000,0.3680434782608696,49555.66325563629,7.999999999707863,0.239999,main-session/queue/jobs/evaluate_train_ddpg_on_warmup5000_seed0/best_on/report.json,7664ed383ce7c15deec1ee0e8e2d101639cdc22c8b0fcc4828e0ef6b6264b183,raw_log_recomputed
external,evaluate_train_ddpg_on_warmup5000_seed0,DDPG,0,on,last,100000,off,validation,20,0.3581615658694653,20,0,0,0,3.98638955090028,3.9869045414301048,3.98638955090028,3.9869045414301048,0.0,0.9768353880195985,0.9768353880195985,4.0,4.0,0,0.0,0.0,0,0,,-4.635774644507942,20,20,20,0,0,0,,0.0,0.0,0.2500000000000001,main-session/queue/jobs/evaluate_train_ddpg_on_warmup5000_seed0/last_off/report.json,5236e703f0b78f6f2fcbb70ceb810c9705cb1568f53ab39cb86ac987d77e95ae,raw_log_recomputed
external,evaluate_train_ddpg_on_warmup5000_seed0,DDPG,0,on,last,100000,off,named,3,0.3535641919515116,3,0,0,0,3.990051406401175,3.9902770245628774,3.990051406401175,3.9902770245628774,0.0,0.9722222222222222,0.9722222222222222,4.0,4.0,0,0.0,0.0,0,0,,-4.6603148816437105,3,3,3,0,0,0,,0.0,0.0,0.25000000000000006,main-session/queue/jobs/evaluate_train_ddpg_on_warmup5000_seed0/last_off/report.json,5236e703f0b78f6f2fcbb70ceb810c9705cb1568f53ab39cb86ac987d77e95ae,raw_log_recomputed
external,evaluate_train_ddpg_on_warmup5000_seed0,DDPG,0,on,last,100000,off,all,23,0.3575619084019061,23,0,0,0,3.9868671842264836,3.9873444305343795,3.9868671842264836,3.9873444305343795,0.0,0.9762336707416799,0.9762336707416799,4.0,4.0,0,0.0,0.0,0,0,,-4.638975545003912,23,23,23,0,0,0,,0.0,0.0,0.2500000000000001,main-session/queue/jobs/evaluate_train_ddpg_on_warmup5000_seed0/last_off/report.json,5236e703f0b78f6f2fcbb70ceb810c9705cb1568f53ab39cb86ac987d77e95ae,raw_log_recomputed
external,evaluate_train_ddpg_on_warmup5000_seed0,DDPG,0,on,last,100000,on,validation,20,10.0,0,0,0,0,0.0428101448059082,3.74809761621592,0.011907871471301854,3.7163124207142397,2.213216851189278,0.78715,0.78105,4.0,4.0,0,0.0,0.0,0,20,,98.67903361480985,0,0,0,0,7522,20000,0.3761,44264.337023785556,7.999999999707863,0.239999,main-session/queue/jobs/evaluate_train_ddpg_on_warmup5000_seed0/last_on/report.json,d09370824bd81d62d96069010f99609c47a9dd3f9cfa2ce99add959d08e8b647,raw_log_recomputed
