category,run_id,algorithm,seed,training_filter,checkpoint_label,checkpoint_transitions,evaluation_filter,subset,episodes,mean_duration,boundary_episodes,physical_position_excess_resolved,physical_velocity_excess_resolved,physical_acceleration_excess_resolved,mean_requested_mean,mean_requested_rms,mean_applied_mean,mean_applied_rms,mean_requested_applied_abs_mean,mean_requested_near_saturation_fraction,mean_applied_near_saturation_fraction,max_abs_requested_acceleration,max_abs_applied_acceleration,successes,mean_hold_final,mean_hold_longest,hold_2s_count,top_reached_count,mean_first_hold_start,mean_return,exceeds_024_episodes,exceeds_024_resolved_episodes,position_limit_events,refusals,interventions,accepted_decisions,intervention_fraction,intervention_abs_sum,intervention_abs_max,max_abs_position_interval,min_position_margin_interval,min_velocity_margin_interval,source,source_sha256,verification
periodic,train_confirm_ddpg_on_warmup5000_seed3,DDPG,3,on,t000100000_u000095000_9b55059176,100000,on,validation,20,10.0,0,0,0,0,-0.013455405342578889,1.8242174515877134,-0.0015696921943405776,1.8270145505924424,0.13060891276956504,0.14655,0.15025,4.0,4.0,0,0.33249999999999985,0.5195000000000002,0,20,,706.0465536492355,0,0,0,0,616,20000,0.0308,2612.178255391301,7.999999999591932,0.239999,0.01000100000000001,0.6151004510795797,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed3/run/parallel_evaluations/t000100000_u000095000_9b55059176/report.json,6bf60baad50eda7eba63bba4cba824ca3b5cecaab07574eba835b467d0450fb7,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed3,DDPG,3,on,t000100000_u000095000_9b55059176,100000,on,named,3,10.0,0,0,0,0,-0.015285679419835408,1.8283864772252187,-0.002550052077456905,1.8275843253806012,0.1291851628710074,0.14933333333333332,0.15166666666666664,4.0,4.0,0,0.3433333333333331,0.5200000000000001,0,3,,706.5816454023452,0,0,0,0,93,3000,0.031,387.5554886130222,7.999999999575651,0.23999899999999763,0.010001000000002369,0.6259456021809888,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed3/run/parallel_evaluations/t000100000_u000095000_9b55059176/report.json,6bf60baad50eda7eba63bba4cba824ca3b5cecaab07574eba835b467d0450fb7,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed3,DDPG,3,on,t000100000_u000095000_9b55059176,100000,on,all,23,10.0,0,0,0,0,-0.013694136743960172,1.8247612375404318,-0.0016975652225731418,1.827088869043072,0.13042320626105752,0.14691304347826087,0.15043478260869564,4.0,4.0,0,0.33391304347826073,0.5195652173913045,0,23,,706.1163482257282,0,0,0,0,709,23000,0.03082608695652174,2999.733744004323,7.999999999591932,0.239999,0.01000100000000001,0.6151004510795797,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed3/run/parallel_evaluations/t000100000_u000095000_9b55059176/report.json,6bf60baad50eda7eba63bba4cba824ca3b5cecaab07574eba835b467d0450fb7,raw_log_recomputed
external,evaluate_train_confirm_ddpg_on_warmup5000_seed3,DDPG,3,on,best,90000,off,validation,20,0.3535836404398883,20,0,0,0,-3.0341502462293732,3.865249458569695,-3.0341502462293732,3.865249458569695,0.0,0.8796972857421773,0.8796972857421773,4.0,4.0,0,0.0,0.0,0,0,,-4.616475940283053,20,20,20,0,0,0,,0.0,0.0,0.25000000000000017,-1.6653345369377348e-16,0.7296043542383275,main-session/queue/jobs/evaluate_train_confirm_ddpg_on_warmup5000_seed3/best_off/report.json,a1670185ae10f011c6ad3c88d99bd9294649fcf5a622bfbf23f4182eeaa8da11,raw_log_recomputed
external,evaluate_train_confirm_ddpg_on_warmup5000_seed3,DDPG,3,on,best,90000,off,named,3,0.358498165769159,3,0,0,0,-3.067554372328299,3.8731541596172003,-3.067554372328299,3.8731541596172003,0.0,0.8796296296296297,0.8796296296296297,4.0,4.0,0,0.0,0.0,0,0,,-4.592557510357298,3,3,3,0,0,0,,0.0,0.0,0.25000000000000017,-1.6653345369377348e-16,0.7445341658592222,main-session/queue/jobs/evaluate_train_confirm_ddpg_on_warmup5000_seed3/best_off/report.json,a1670185ae10f011c6ad3c88d99bd9294649fcf5a622bfbf23f4182eeaa8da11,raw_log_recomputed
external,evaluate_train_confirm_ddpg_on_warmup5000_seed3,DDPG,3,on,best,90000,off,all,23,0.3542246654828367,23,0,0,0,-3.03850730615532,3.866280506532413,-3.03850730615532,3.866280506532413,0.0,0.8796884610318451,0.8796884610318451,4.0,4.0,0,0.0,0.0,0,0,,-4.613356145075346,23,23,23,0,0,0,,0.0,0.0,0.25000000000000017,-1.6653345369377348e-16,0.7296043542383275,main-session/queue/jobs/evaluate_train_confirm_ddpg_on_warmup5000_seed3/best_off/report.json,a1670185ae10f011c6ad3c88d99bd9294649fcf5a622bfbf23f4182eeaa8da11,raw_log_recomputed
external,evaluate_train_confirm_ddpg_on_warmup5000_seed3,DDPG,3,on,best,90000,on,validation,20,10.0,0,0,0,0,-0.44395733330249787,3.253282312445191,0.0011050470619771056,3.2805433201887597,0.8467516967389109,0.5655,0.5909500000000001,4.0,4.0,4,0.8895,1.1905,5,16,5.9,273.6816135092021,0,0,0,0,3918,20000,0.1959,16935.033934778217,7.999999999472193,0.239999,0.01000100000000001,0.6144976020922581,main-session/queue/jobs/evaluate_train_confirm_ddpg_on_warmup5000_seed3/best_on/report.json,427b7f41009725c6c9f5c5e3c3fd7bb1b7ebd86d1499c734ca2e3302a087ed0c,raw_log_recomputed
external,evaluate_train_confirm_ddpg_on_warmup5000_seed3,DDPG,3,on,best,90000,on,named,3,10.0,0,0,0,0,-0.3406022987365723,2.986485466496614,-0.016927314333718177,3.024078472740993,0.6637093151178711,0.4693333333333333,0.498,4.0,4.0,0,0.3133333333333332,0.8799999999999996,0,3,,348.692105227547,0,0,0,0,458,3000,0.15266666666666667,1991.1279453536135,7.999999996474324,0.23999899999999996,0.010001000000000038,0.6284628224400557,main-session/queue/jobs/evaluate_train_confirm_ddpg_on_warmup5000_seed3/best_on/report.json,427b7f41009725c6c9f5c5e3c3fd7bb1b7ebd86d1499c734ca2e3302a087ed0c,raw_log_recomputed
external,evaluate_train_confirm_ddpg_on_warmup5000_seed3,DDPG,3,on,best,90000,on,all,23,10.0,0,0,0,0,-0.43047624183737715,3.2184827238432026,-0.0012470000765918445,3.2470913835651376,0.8228766034839927,0.5529565217391305,0.5788260869565217,4.0,4.0,4,0.8143478260869564,1.15,5,19,5.9,283.46559068985584,0,0,0,0,4376,23000,0.1902608695652174,18926.161880131833,7.999999999472193,0.239999,0.01000100000000001,0.6144976020922581,main-session/queue/jobs/evaluate_train_confirm_ddpg_on_warmup5000_seed3/best_on/report.json,427b7f41009725c6c9f5c5e3c3fd7bb1b7ebd86d1499c734ca2e3302a087ed0c,raw_log_recomputed
external,evaluate_train_confirm_ddpg_on_warmup5000_seed3,DDPG,3,on,last,100000,off,validation,20,0.3540411972576424,20,0,0,0,-3.934633475436332,3.941286662794149,-3.934633475436332,3.941286662794149,0.0,0.9511973844868582,0.9511973844868582,4.0,4.0,0,0.0,0.0,0,0,,-4.675122531827969,20,20,20,0,0,0,,0.0,0.0,0.2500000000000001,-1.1102230246251565e-16,0.5393211253701462,main-session/queue/jobs/evaluate_train_confirm_ddpg_on_warmup5000_seed3/last_off/report.json,96b510a18ce41aebd12f68058f9946ca69c9a982243762364cb94f0b1b392ece,raw_log_recomputed
external,evaluate_train_confirm_ddpg_on_warmup5000_seed3,DDPG,3,on,last,100000,off,named,3,0.3539597826186909,3,0,0,0,-3.9942324514742253,3.9942468727506744,-3.9942324514742253,3.9942468727506744,0.0,1.0,1.0,4.0,4.0,0,0.0,0.0,0,0,,-4.6600553916326115,3,3,3,0,0,0,,0.0,0.0,0.25,2.7755575615628914e-17,0.5859678819356617,main-session/queue/jobs/evaluate_train_confirm_ddpg_on_warmup5000_seed3/last_off/report.json,96b510a18ce41aebd12f68058f9946ca69c9a982243762364cb94f0b1b392ece,raw_log_recomputed
external,evaluate_train_confirm_ddpg_on_warmup5000_seed3,DDPG,3,on,last,100000,off,all,23,0.35403057795690956,23,0,0,0,-3.942407254919536,3.948194516266739,-3.942407254919536,3.948194516266739,0.0,0.9575629430320506,0.9575629430320506,4.0,4.0,0,0.0,0.0,0,0,,-4.673157252672054,23,23,23,0,0,0,,0.0,0.0,0.2500000000000001,-1.1102230246251565e-16,0.5393211253701462,main-session/queue/jobs/evaluate_train_confirm_ddpg_on_warmup5000_seed3/last_off/report.json,96b510a18ce41aebd12f68058f9946ca69c9a982243762364cb94f0b1b392ece,raw_log_recomputed
external,evaluate_train_confirm_ddpg_on_warmup5000_seed3,DDPG,3,on,last,100000,on,validation,20,10.0,0,0,0,0,-0.013455405342578889,1.8242174515877134,-0.0015696921943405776,1.8270145505924424,0.13060891276956504,0.14655,0.15025,4.0,4.0,0,0.33249999999999985,0.5195000000000002,0,20,,706.0465536492355,0,0,0,0,616,20000,0.0308,2612.178255391301,7.999999999591932,0.239999,0.01000100000000001,0.6151004510795797,main-session/queue/jobs/evaluate_train_confirm_ddpg_on_warmup5000_seed3/last_on/report.json,ef88cde7466040f8b44419f48c93a4d5f21926179afb6e28f50201dc9acb756b,raw_log_recomputed
external,evaluate_train_confirm_ddpg_on_warmup5000_seed3,DDPG,3,on,last,100000,on,named,3,10.0,0,0,0,0,-0.015285679419835408,1.8283864772252187,-0.002550052077456905,1.8275843253806012,0.1291851628710074,0.14933333333333332,0.15166666666666664,4.0,4.0,0,0.3433333333333331,0.5200000000000001,0,3,,706.5816454023452,0,0,0,0,93,3000,0.031,387.5554886130222,7.999999999575651,0.23999899999999763,0.010001000000002369,0.6259456021809888,main-session/queue/jobs/evaluate_train_confirm_ddpg_on_warmup5000_seed3/last_on/report.json,ef88cde7466040f8b44419f48c93a4d5f21926179afb6e28f50201dc9acb756b,raw_log_recomputed
external,evaluate_train_confirm_ddpg_on_warmup5000_seed3,DDPG,3,on,last,100000,on,all,23,10.0,0,0,0,0,-0.013694136743960172,1.8247612375404318,-0.0016975652225731418,1.827088869043072,0.13042320626105752,0.14691304347826087,0.15043478260869564,4.0,4.0,0,0.33391304347826073,0.5195652173913045,0,23,,706.1163482257282,0,0,0,0,709,23000,0.03082608695652174,2999.733744004323,7.999999999591932,0.239999,0.01000100000000001,0.6151004510795797,main-session/queue/jobs/evaluate_train_confirm_ddpg_on_warmup5000_seed3/last_on/report.json,ef88cde7466040f8b44419f48c93a4d5f21926179afb6e28f50201dc9acb756b,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000000000_u000000000_79d3c9fa25,0,on,validation,20,10.0,0,0,0,0,-0.2413343591928482,0.25314227468616746,0.00043667841306265143,0.9271121746185275,0.24177103760591087,0.0,0.0437,0.4372115135192871,3.999999998978297,0,0.0,0.0,0,0,,4.578317696894178,0,0,0,0,1678,20000,0.0839,4835.420752118217,4.335422309821935,0.239999,0.01000100000000001,1.5853459101954444,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000000000_u000000000_79d3c9fa25/report.json,453078a5f958da22c3976ef669154fddf11dbe7c9965857ed158921b18856ac1,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000000000_u000000000_79d3c9fa25,0,on,named,3,10.0,0,0,0,0,-0.24234286483128864,0.2531874111061674,0.0005289680757111264,0.9318376449565294,0.2428718329069998,0.0,0.044000000000000004,0.43245768547058105,3.9999999988982298,0,0.0,0.0,0,0,,4.045983921786468,0,0,0,0,258,3000,0.086,728.6154987209993,4.315459886995994,0.239999,0.01000100000000001,1.603118121623994,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000000000_u000000000_79d3c9fa25/report.json,453078a5f958da22c3976ef669154fddf11dbe7c9965857ed158921b18856ac1,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000000000_u000000000_79d3c9fa25,0,on,all,23,10.0,0,0,0,0,-0.24146590340655785,0.2531481620452979,0.00044871619514723517,0.9277285403147886,0.24191461960170507,0.0,0.04373913043478261,0.4372115135192871,3.999999998978297,0,0.0,0.0,0,0,,4.508882856662738,0,0,0,0,1936,23000,0.08417391304347827,5564.036250839216,4.335422309821935,0.239999,0.01000100000000001,1.5853459101954444,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000000000_u000000000_79d3c9fa25/report.json,453078a5f958da22c3976ef669154fddf11dbe7c9965857ed158921b18856ac1,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000010000_u000005000_82be2ab994,10000,on,validation,20,10.0,0,0,0,0,-1.3011040938615799,3.742015804252076,-0.006410543771964407,3.6903948982091705,1.8866818923060376,0.73605,0.7148,4.0,4.0,0,0.0,0.0,0,20,,15.734175568879596,0,0,0,0,6587,20000,0.32935,37733.63784612075,7.9999999990084465,0.239999,0.01000100000000001,0.6150862007223841,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000010000_u000005000_82be2ab994/report.json,923b521428db40f8f5af41463890e70ae45200b591d70f2887a14e0f6ca186cc,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000010000_u000005000_82be2ab994,10000,on,named,3,10.0,0,0,0,0,-1.353375261147817,3.7404155730628426,-0.005562990832171055,3.6872604237019924,1.8766872415854021,0.7336666666666667,0.713,4.0,4.0,0,0.0,0.0,0,3,,14.57327366454827,0,0,0,0,994,3000,0.3313333333333333,5630.061724756207,7.99999999902047,0.23999899999999993,0.010001000000000065,0.6162116306200796,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000010000_u000005000_82be2ab994/report.json,923b521428db40f8f5af41463890e70ae45200b591d70f2887a14e0f6ca186cc,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000010000_u000005000_82be2ab994,10000,on,all,23,10.0,0,0,0,0,-1.307922072203263,3.741807078444785,-0.006299993388513101,3.689986053708234,1.8853782422120418,0.7357391304347827,0.7145652173913043,4.0,4.0,0,0.0,0.0,0,23,,15.58275358135812,0,0,0,0,7581,23000,0.32960869565217393,43363.69957087696,7.99999999902047,0.239999,0.01000100000000001,0.6150862007223841,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000010000_u000005000_82be2ab994/report.json,923b521428db40f8f5af41463890e70ae45200b591d70f2887a14e0f6ca186cc,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000020000_u000015000_ebb84bc2c4,20000,on,validation,20,10.0,0,0,0,0,-0.34266996792554855,3.3841493780621534,0.008454633742997094,3.3119802999672032,1.487499958806506,0.5205,0.5045,3.999999523162842,3.999999999692037,0,0.0009999999999999788,0.0009999999999999788,0,15,,67.26750287500967,0,0,0,0,5593,20000,0.27965,29749.999176130124,7.999986540996078,0.239999,0.01000100000000001,0.6467699748316456,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000020000_u000015000_ebb84bc2c4/report.json,07d9958d79f31e9a4fda48fb2688bd506fc2d7da663a7adf845cfca1c25d1be0,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000020000_u000015000_ebb84bc2c4,20000,on,named,3,10.0,0,0,0,0,-0.6314251504739127,3.5038431258031153,0.003003635348343544,3.3742244030208837,1.9242269611039104,0.5866666666666668,0.5433333333333333,3.9999938011169434,3.9999999997025575,0,0.0,0.0,0,3,,53.9049897060207,0,0,0,0,1047,3000,0.349,5772.680883311732,7.999825477271967,0.23999899999999996,0.01000100000000001,0.6363397958054167,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000020000_u000015000_ebb84bc2c4/report.json,07d9958d79f31e9a4fda48fb2688bd506fc2d7da663a7adf845cfca1c25d1be0,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000020000_u000015000_ebb84bc2c4,20000,on,all,23,10.0,0,0,0,0,-0.38033368738837864,3.399761606028366,0.007743633952390108,3.3200990960176835,1.5444643504105153,0.5291304347826087,0.5095652173913043,3.999999523162842,3.9999999997025575,0,0.0008695652173912858,0.0008695652173912858,0,18,,65.52456637470675,0,0,0,0,6640,23000,0.288695652173913,35522.68005944185,7.999986540996078,0.239999,0.01000100000000001,0.6363397958054167,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000020000_u000015000_ebb84bc2c4/report.json,07d9958d79f31e9a4fda48fb2688bd506fc2d7da663a7adf845cfca1c25d1be0,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000030000_u000025000_6374180fad,30000,on,validation,20,10.0,0,0,0,0,1.0578896677732468,3.5383405530007392,0.003861937407107266,3.5711496270996443,1.4697021121234815,0.6066,0.64315,4.0,4.0,0,0.0,0.0,0,20,,93.39114840790793,0,0,0,0,6518,20000,0.3259,29394.04224246963,7.999945163130683,0.239999,0.01000100000000001,0.6271867377188665,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000030000_u000025000_6374180fad/report.json,cba9e69bbd3aa71de95adc4d45db6a645c2bb56a38e1d415c2a670fdae57f6ae,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000030000_u000025000_6374180fad,30000,on,named,3,10.0,0,0,0,0,1.0054009569485982,3.526368056359845,0.013539503743632114,3.5648125907214645,1.528486074422249,0.595,0.6383333333333333,4.0,4.0,0,0.0,0.0,0,3,,89.31548363382171,0,0,0,0,1033,3000,0.3443333333333333,4585.458223266747,7.99984264246504,0.23999899999999993,0.010001000000000065,0.6272379785120625,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000030000_u000025000_6374180fad/report.json,cba9e69bbd3aa71de95adc4d45db6a645c2bb56a38e1d415c2a670fdae57f6ae,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000030000_u000025000_6374180fad,30000,on,all,23,10.0,0,0,0,0,1.0510433141874231,3.5367789230041007,0.005124228668393116,3.570323057137273,1.4773695854667992,0.6050869565217392,0.6425217391304348,4.0,4.0,0,0.0,0.0,0,23,,92.85953995911409,0,0,0,0,7551,23000,0.328304347826087,33979.500465736375,7.999945163130683,0.239999,0.01000100000000001,0.6271867377188665,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000030000_u000025000_6374180fad/report.json,cba9e69bbd3aa71de95adc4d45db6a645c2bb56a38e1d415c2a670fdae57f6ae,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000040000_u000035000_7c163be389,40000,on,validation,20,10.0,0,0,0,0,-1.6733888738036158,3.7056603332662874,-0.013655795963480457,3.692693011973674,1.8416305290971748,0.73765,0.75725,4.0,4.0,0,0.0,0.0,0,4,,137.35562958798508,0,0,0,0,6769,20000,0.33845,36832.6105819435,7.999999999682447,0.239999,0.01000100000000001,0.6321921337115533,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000040000_u000035000_7c163be389/report.json,26ad1da226264ee2f36cdd96d623497b5800f40fcdb3d4a5bb2da0bbfcbb00fb,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000040000_u000035000_7c163be389,40000,on,named,3,10.0,0,0,0,0,-1.6652391058603921,3.713348199514566,0.01089245482977557,3.706739627684176,1.860427538853802,0.7393333333333333,0.7636666666666666,4.0,4.0,0,0.0,0.0,0,1,,126.75217749739535,0,0,0,0,1053,3000,0.351,5581.282616561406,7.999999999646953,0.239999,0.01000100000000001,0.6244446078796044,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000040000_u000035000_7c163be389/report.json,26ad1da226264ee2f36cdd96d623497b5800f40fcdb3d4a5bb2da0bbfcbb00fb,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000040000_u000035000_7c163be389,40000,on,all,23,10.0,0,0,0,0,-1.67232586059363,3.7066630984291065,-0.010453850207838367,3.6945251792402614,1.8440823129784742,0.7378695652173913,0.7580869565217391,4.0,4.0,0,0.0,0.0,0,5,,135.97257061964729,0,0,0,0,7822,23000,0.34008695652173915,42413.893198504906,7.999999999682447,0.239999,0.01000100000000001,0.6244446078796044,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000040000_u000035000_7c163be389/report.json,26ad1da226264ee2f36cdd96d623497b5800f40fcdb3d4a5bb2da0bbfcbb00fb,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000050000_u000045000_95b74ac568,50000,on,validation,20,10.0,0,0,0,0,-0.5157206587076187,3.488929930348971,-0.011679362052356115,3.5202483151709165,0.5041957723512697,0.5977,0.6261,4.0,4.0,0,0.026999999999999958,0.1174999999999999,0,7,,145.39149640325945,0,0,0,0,2488,20000,0.1244,10083.915447025394,7.999999999591763,0.2399989999999998,0.010001000000000176,0.7318897427305338,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000050000_u000045000_95b74ac568/report.json,73e3d12db0e8a5ddd8ce2c22af147a26b670c64a951873916960bef5511c248a,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000050000_u000045000_95b74ac568,50000,on,named,3,10.0,0,0,0,0,-0.5090572498639424,3.4856156120927912,-0.011008429064462052,3.5129143231354285,0.49804882079948043,0.5873333333333334,0.615,4.0,4.0,0,0.0,0.17333333333333348,0,1,,148.22262462600858,0,0,0,0,350,3000,0.11666666666666667,1494.1464623984411,7.999999999574567,0.23999899999999996,0.010001000000000065,0.729918943741271,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000050000_u000045000_95b74ac568/report.json,73e3d12db0e8a5ddd8ce2c22af147a26b670c64a951873916960bef5511c248a,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000050000_u000045000_95b74ac568,50000,on,all,23,10.0,0,0,0,0,-0.514851518423661,3.48849762796773,-0.011591849053935151,3.519291707514114,0.5033939960619059,0.5963478260869565,0.6246521739130435,4.0,4.0,0,0.02347826086956518,0.1247826086956521,0,8,,145.76077399753106,0,0,0,0,2838,23000,0.12339130434782608,11578.061909423835,7.999999999591763,0.23999899999999996,0.010001000000000065,0.729918943741271,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000050000_u000045000_95b74ac568/report.json,73e3d12db0e8a5ddd8ce2c22af147a26b670c64a951873916960bef5511c248a,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000060000_u000055000_f07224f457,60000,on,validation,20,10.0,0,0,0,0,-0.10884138978719711,3.210222878170493,-0.00392901104668463,3.211131285336896,0.10491237874051249,0.42625,0.42715,4.0,4.0,0,0.0,0.0,0,0,,120.71002087963777,0,0,0,0,399,20000,0.01995,2098.2475748102497,7.999999999591868,0.2399989999959557,0.010001000004044303,0.9999582155304612,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000060000_u000055000_f07224f457/report.json,f3233f8ee95dbbe7c6cbe81412327b4afb007fe86b3240ba3c5178d6648bc42b,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000060000_u000055000_f07224f457,60000,on,named,3,10.0,0,0,0,0,-0.1058879374663035,3.213036077216015,-0.0020321606887973667,3.2134657659607693,0.10385577677750614,0.43,0.4306666666666667,4.0,4.0,0,0.0,0.0,0,0,,120.64157322948817,0,0,0,0,60,3000,0.02,311.5673303325184,7.999999999574466,0.23999899999450014,0.01000100000549986,1.0400000000000036,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000060000_u000055000_f07224f457/report.json,f3233f8ee95dbbe7c6cbe81412327b4afb007fe86b3240ba3c5178d6648bc42b,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000060000_u000055000_f07224f457,60000,on,all,23,10.0,0,0,0,0,-0.10845615687577621,3.210589817176431,-0.003681595782612378,3.2114357828095748,0.10477456109316384,0.42673913043478257,0.42760869565217385,4.0,4.0,0,0.0,0.0,0,0,,120.70109292527043,0,0,0,0,459,23000,0.019956521739130435,2409.814905142768,7.999999999591868,0.2399989999959557,0.010001000004044303,0.9999582155304612,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000060000_u000055000_f07224f457/report.json,f3233f8ee95dbbe7c6cbe81412327b4afb007fe86b3240ba3c5178d6648bc42b,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000070000_u000065000_2d60c913dc,70000,on,validation,20,10.0,0,0,0,0,-0.6607431944608688,2.80506409642548,0.017497661783340782,2.8718948480141426,0.6782408562442097,0.3368,0.3827,4.0,4.0,0,0.06699999999999999,0.6250000000000004,0,20,,319.48503607229907,0,0,0,0,2570,20000,0.1285,13564.817124884192,7.999999999591827,0.23999899999999996,0.01000100000000001,0.9186905566203958,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000070000_u000065000_2d60c913dc/report.json,1e6c6557116e3b03d50a9b192a8926ca56aae797954386d30085025a805eaec9,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000070000_u000065000_2d60c913dc,70000,on,named,3,10.0,0,0,0,0,-0.6684102032979329,2.7842985520739596,-0.03158818098268166,2.8461139922423215,0.6368220223152513,0.33066666666666666,0.373,4.0,4.0,0,0.0,0.6799999999999997,0,3,,325.60477294046353,0,0,0,0,362,3000,0.12066666666666667,1910.466066945754,7.999999999574493,0.23999899999999882,0.010001000000001176,0.9212402873651084,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000070000_u000065000_2d60c913dc/report.json,1e6c6557116e3b03d50a9b192a8926ca56aae797954386d30085025a805eaec9,raw_log_recomputed
periodic,train_confirm_ddpg_on_warmup5000_seed4,DDPG,4,on,t000070000_u000065000_2d60c913dc,70000,on,all,23,10.0,0,0,0,0,-0.6617432390917902,2.8023555471622386,0.011095160552990029,2.8685321276960787,0.6728383996447803,0.33599999999999997,0.3814347826086956,4.0,4.0,0,0.05826086956521739,0.6321739130434786,0,23,,320.2832626203205,0,0,0,0,2932,23000,0.1274782608695652,15475.283191829947,7.999999999591827,0.23999899999999996,0.01000100000000001,0.9186905566203958,main-session/queue/jobs/train_confirm_ddpg_on_warmup5000_seed4/run/parallel_evaluations/t000070000_u000065000_2d60c913dc/report.json,1e6c6557116e3b03d50a9b192a8926ca56aae797954386d30085025a805eaec9,raw_log_recomputed
